feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,Astrocytes1,Astrocytes2,Astrocytes3,Microglia1,Microglia2,Microglia3,NeuronsDIV101,NeuronsDIV102,NeuronsDIV103,NeuronsDIV161,NeuronsDIV162,NeuronsDIV163,NeuronsDIV51,NeuronsDIV52,NeuronsDIV53,OligodendrocytesDIV11,OligodendrocytesDIV12,OligodendrocytesDIV13,OligodendrocytesDIV251,OligodendrocytesDIV252,OligodendrocytesDIV253,OligodendrocytesDIV41,OligodendrocytesDIV42,OligodendrocytesDIV43
PE 18:1;0_20:4;0,PE,GPL,NA,38,5,0,,57.99399948,69.06610107,41.3431015,10.58850002,6.561279774,9.107850075,4.356800079,3.544260025,4.002470016,1.062950015,0.590794027,2.61500001,3.295919895,2.092070103,3.446209908,3.664109945,7.404009819,8.2230196,6.570360184,6.658390045,2.615859985,11.40279961,6.656209946,8.525210381
PE 18:1;0_22:0;0,PE,GPL,NA,40,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.400429964,1.474740028,1.220989943,3.115370035,1.325680017,1.617720008
PE 18:1;0_22:1;0,PE,GPL,NA,40,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.426520109,1.159510016,1.697180033
PE 18:1;0_22:3;0,PE,GPL,NA,40,4,0,,14.8132,32.98960114,8.393589973,NA,NA,NA,7.460609913,6.31923008,7.299819946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.944950104,3.050640106,4.762380123
PE 18:1;0_22:4;0,PE,GPL,NA,40,5,0,,19.64970016,31.78860092,9.10103035,3.84732008,2.564500093,4.775720119,3.869529963,3.226690054,3.844619989,NA,NA,NA,4.036600113,2.774490118,4.817070007,3.343250036,6.451399803,7.000710011,3.773600101,5.54861021,2.728300095,6.224309921,3.592639923,4.704589844
PE 18:1;0_22:5;0,PE,GPL,NA,40,6,0,,61.82419968,76.15720367,17.19949913,18.00320053,12.9048996,16.24819946,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.85239983,15.42450047,18.51519966,11.4041996,13.31239986,7.025229931,18.87849998,12.42660046,12.13189983
PE 18:1;0_22:6;0,PE,GPL,NA,40,7,0,,82.67849731,95.66100311,36.61360168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:2;0_18:2;0,PE,GPL,NA,36,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294988006,0.330495,0.329501987,0.493238002,0.374767005,0.357125014
PE 20:1;0_20:1;0,PE,GPL,NA,40,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755373001,0.134458005,0.412802994
PE 20:1;0_20:4;0,PE,GPL,NA,40,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.265100002,1.302729964,1.82288003
PE O-16:0;0/22:4;0,PE O-,GPL,NA,38,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.129930019,4.916500092,7.307869911,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/22:5;0,PE O-,GPL,NA,38,5,0,,14.5802002,22.23699951,10.21259975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:1;0/16:0;0,PE O-,GPL,NA,32,1,0,,NA,NA,NA,NA,NA,NA,17.31609917,17.00279999,26.50989914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:1;0/18:1;0,PE O-,GPL,NA,34,2,0,,95.73400116,117.3550034,84.26319885,24.61059952,16.30900002,27.7364006,31.35950089,25.14279938,25.13540077,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.46259975,22.39710045,10.17109966,114.2409973,50.93510056,68.75969696
PE O-16:1;0/20:1;0,PE O-,GPL,NA,36,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.75149918,16.59830093,22.1826992
PE O-16:1;0/20:3;0,PE O-,GPL,NA,36,4,0,,NA,NA,NA,18.15579987,11.25819969,16.60110092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8696003,8.407099724,9.726730347
PE O-16:1;0/20:4;0,PE O-,GPL,NA,36,5,0,,195.1369934,255.6840057,111.6959991,176.8289948,102.4420013,136.2599945,37.84180069,29.65559959,40.92649841,18.35449982,13.53590012,35.4659996,NA,NA,NA,9.593899727,18.30179977,18.73929977,19.33209991,22.08209991,18.72920036,42.62279892,29.93379974,28.58119965
PE O-16:1;0/22:4;0,PE O-,GPL,NA,38,5,0,,50.28070068,64.02899933,34.80649948,24.55439949,15.09869957,20.95750046,35.83069992,27.2071991,36.55580139,NA,NA,NA,22.40130043,18.42329979,15.14220047,NA,NA,NA,30,29.1257,20.19939995,67.13809967,35.04589844,43.37490082
PE O-16:1;0/22:5;0,PE O-,GPL,NA,38,6,0,,91.08480072,115.7210007,25.84410095,55.52610016,37.28939819,48.12070084,18.77890015,15.50520039,17.03350067,7.200079918,6.331130028,14.80659962,14.15569973,11.34070015,7.759950161,NA,NA,NA,44.65719986,41.04679871,35.29729843,98.13659668,55.20759964,61.02209854
PE O-16:1;0/22:6;0,PE O-,GPL,NA,38,7,0,,196.8309937,227.5939941,103.6780014,80.87239838,46.70500183,63.19430161,46.38040161,35.8708992,62.61830139,25.12820053,17.23950005,71.01319885,53.91999817,42.3572998,70.58860016,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-18:0;0/22:4;0,PE O-,GPL,NA,40,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.453710079,2.816309929,6.523290157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-18:0;0/22:5;0,PE O-,GPL,NA,40,5,0,,2.285670042,0.357930005,2.508680105,6.241980076,4.039820194,5.728610039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.170269966,1.685690045,1.341070056
PE O-18:1;0/16:0;0,PE O-,GPL,NA,34,1,0,,NA,NA,NA,NA,NA,NA,27.68969917,27.18470001,37.01610184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-18:1;0/18:1;0,PE O-,GPL,NA,36,2,0,,NA,NA,NA,NA,NA,NA,18.05360031,15.52980042,14.96780014,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.419540405,15.05249977,7.391749859,34.21340179,14.86489964,20.18969917
PE O-18:1;0/20:1;0,PE O-,GPL,NA,38,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.29120064,12.37020016,16.67550087
PE O-18:1;0/20:4;0,PE O-,GPL,NA,38,5,0,,115.3359985,148.1000061,38.10879898,29.65839958,16.32699966,22.36720085,24.99099922,20.70929909,24.85740089,35.48929977,23.20669937,63.73609924,21.29540062,15.48419952,12.36880016,NA,NA,NA,10.88969994,11.39309978,10.33030033,25.70759964,15.81070042,14.14700031
PE O-18:1;0/22:4;0,PE O-,GPL,NA,40,5,0,,10.2737999,15.07250023,7.32174015,NA,NA,NA,17.11330032,13.67269993,17.77659988,13.94250011,7.581570148,19.83110046,11.72420025,8.893400192,8.768529892,NA,NA,NA,10.81219959,12.81799984,8.949500084,27.67009926,13.83230019,15.72439957
PE O-18:1;0/22:5;0,PE O-,GPL,NA,40,6,0,,43.35409927,59.62049866,5.695559978,20.50180054,11.72379971,14.58010006,36.56100082,28.35779953,36.59590149,10.60690022,12.17959976,31.64279938,23.14570045,18.14100075,12.7823,NA,NA,NA,16.19309998,16.25749969,13.41090012,39.73460007,23.76569939,23.66290092
PE O-18:1;0/22:6;0,PE O-,GPL,NA,40,7,0,,69.88040161,93.53220367,17.69750023,NA,NA,NA,42.76839828,34.12110138,51.25450134,23.1609993,15.9861002,54.32450104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-18:2;0/16:0;0,PE O-,GPL,NA,34,2,0,,NA,NA,NA,NA,NA,NA,18.74869919,16.17589951,21.1928997,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4392004,14.45170021,6.098189831,20.46430016,11.70919991,15.21790028
PE O-18:2;0/18:1;0,PE O-,GPL,NA,36,3,0,,36.34410095,46.09700012,51.84230042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.80110168,25.67650032,37.4701004
PE O-18:2;0/20:1;0,PE O-,GPL,NA,38,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.46619987,9.671689987,14.20569992
PE O-18:2;0/20:3;0,PE O-,GPL,NA,38,5,0,,17.44070053,20.94400024,13.71440029,12.89649963,7.755440235,10.40909958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-18:2;0/20:4;0,PE O-,GPL,NA,38,6,0,,163.9329987,214.9190063,117.0530014,103.6869965,55.47480011,75.19660187,17.53619957,12.72280025,19.71109962,9.407569885,5.624010086,17.78160095,15.35340023,11.36190033,8.837280273,NA,NA,NA,13.28979969,18.91930008,12.65719986,41.24079895,22.18479919,24.04879951
PE O-18:2;0/22:4;0,PE O-,GPL,NA,40,6,0,,19.81629944,27.15060043,5.339650154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.61499977,14.48130035,10.15100002,31.65800095,13.23499966,19.61759949
PE O-18:2;0/22:5;0,PE O-,GPL,NA,40,7,0,,70.62539673,81.89459991,22.53129959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.29019928,22.40250015,14.76420021,50.61380005,22.00200081,28.37380028
PE O-18:2;0/22:6;0,PE O-,GPL,NA,40,8,0,,116.5159988,139.2949982,62.31740189,NA,NA,NA,11.91829967,9.395019531,15.79800034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 16:0;0_18:0;0,PG,GPL,NA,34,0,0,,NA,NA,NA,NA,NA,0.63350898,0.743274987,1.089849949,0.814713001,0.788977027,NA,0.799151003,NA,NA,0.766637981,NA,0.673330009,0.701175988,0.677680016,0.784963012,NA,0.781166971,NA,0.696220994
PG 16:0;0_18:1;0,PG,GPL,NA,34,1,0,,10.16779995,10.69099998,NA,4.954040051,4.110770226,6.75924015,4.139870167,5.114709854,4.415929794,1.038619995,0.834671021,1.198559999,2.061269999,1.449100018,2.082819939,0.943216026,2.417929888,2.059859991,2.503930092,4.249989986,1.11353004,7.964459896,3.324609995,6.471139908
PG 16:0;0_18:2;0,PG,GPL,NA,34,2,0,,0.118303001,0.00320017,NA,1.154199958,1.140009999,1.480450034,0.241254002,0.200387999,NA,0.181147993,NA,0.0419784,NA,0.146426007,0.080090299,0.124638997,0.169773996,0.126499996,0.240928993,0.316749007,0.093196601,0.093140498,0.229343995,0.437180996
PG 16:0;0_19:1;0,PG,GPL,NA,35,1,0,,NA,NA,NA,0.0522228,0.373441011,0.070551403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 16:0;0_20:1;0,PG,GPL,NA,36,1,0,,NA,NA,NA,0.40476799,0.196985006,1.00928998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496257007,1.099110007
PG 16:0;0_20:2;0,PG,GPL,NA,36,2,0,,NA,NA,NA,0.496728987,0.735256016,0.835768998,NA,NA,0.0151179,0.0157982,NA,0.0112364,NA,NA,NA,NA,0.058581401,0.138872996,0.080939002,0.175159007,0.073042601,0.51492399,0.227333993,0.397872001
PG 16:0;0_20:3;0,PG,GPL,NA,36,3,0,,NA,NA,NA,0.49327901,0.588594973,0.697679996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030786199,0.335153997,0.015659301,0.034324002,0.111809,0.0165249,0.059893701
PG 16:0;0_20:4;0,PG,GPL,NA,36,4,0,,0.26848799,0.608785987,0.711256981,0.210407004,0.227405995,0.406224996,0.83228898,1.407850027,0.89142698,0.332964987,0.104512997,0.443504989,0.569544971,0.540597022,0.499348015,0.081762202,0.077798799,0.224363998,0.389398009,0.215145007,0.124728002,NA,NA,NA
PG 16:1;0_18:0;0,PG,GPL,NA,34,1,0,,NA,NA,NA,NA,NA,0.107686996,0.227467,0.243101001,0.086558998,0.065364897,0.073211499,0.0479973,NA,NA,NA,0.019378999,0.029118299,0.00408446,0.115195997,0.082220301,NA,0.252765,NA,0.434913009
PG 16:1;0_18:1;0,PG,GPL,NA,34,2,0,,3.0183599,3.61055994,1.464190006,3.386420012,3.386759996,5.163640022,1.216169953,1.539510012,NA,0.425379008,0.485740006,0.637561977,0.522252023,0.399939001,0.785757005,0.157576993,0.764406979,0.419851989,1.206619978,2.832040071,0.693615973,8.297969818,3.119390011,7.103050232
PG 16:1;0_18:2;0,PG,GPL,NA,34,3,0,,0.968685985,1.209419966,0.700263023,0.792611003,0.91771102,1.005869985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091484398,0.261768997,0.255948007,0.482852012,0.775277972,0.365294009,0.735328972,0.464336008,0.623853981
PG 16:1;0_20:1;0,PG,GPL,NA,36,2,0,,NA,NA,NA,0.041864101,0.062897302,0.0175294,0.0068821,0.046030302,0.00829175,NA,NA,NA,NA,NA,NA,NA,NA,0.043903001,0.0442602,0.152069002,0.00606263,0.393067002,0.138672993,0.271001011
PG 16:1;0_20:2;0,PG,GPL,NA,36,3,0,,0.072312601,NA,0.00998506,0.496668994,0.500615001,0.680987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076471597,0.068173103,NA,0.151738003,0.085939698,0.059108
PG 16:1;0_20:3;0,PG,GPL,NA,36,4,0,,1.237079978,1.084560037,0.501598001,0.810899973,0.468566,0.537513018,0.355672985,NA,NA,NA,0.171184003,0.077388801,NA,NA,NA,NA,0.054604899,0.068497904,0.100082003,0.180593997,NA,0.067453697,NA,0.201921999
PG 16:1;0_20:4;0,PG,GPL,NA,36,5,0,,1.125910044,1.117380023,1.249539971,0.39617601,0.628874004,0.520933986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0668367,0.0971734,0.109136999,0.528244019,0.662468016,0.339895993,0.333166003,0.281630009,0.29648599
PG 16:2;0_18:1;0,PG,GPL,NA,34,3,0,,0.202331007,0.459405988,NA,0.380692005,0.369235009,0.572372019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236184001,NA,0.128615007
PG 16:2;0_20:3;0,PG,GPL,NA,36,5,0,,NA,NA,NA,0.199447006,NA,0.103147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 17:0;0_18:1;0,PG,GPL,NA,35,1,0,,NA,NA,NA,0.367799014,NA,0.475425988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 17:1;0_18:1;0,PG,GPL,NA,35,2,0,,NA,NA,NA,1.148090005,1.142750025,1.56092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464569002,0.213717997,0.352730006
PG 17:1;0_18:2;0,PG,GPL,NA,35,3,0,,NA,NA,NA,NA,0.240665004,0.249529004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 17:1;0_20:2;0,PG,GPL,NA,37,3,0,,NA,NA,NA,0.095275998,NA,0.085910097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 17:1;0_20:3;0,PG,GPL,NA,37,4,0,,NA,NA,NA,0.544305027,0.478047997,0.403750002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 18:0;0_18:1;0,PG,GPL,NA,36,1,0,,NA,NA,NA,4.911089897,5.030360222,6.575530052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598945975,1.247149944
PG 18:0;0_18:2;0,PG,GPL,NA,36,2,0,,NA,NA,NA,0.369787991,0.307530999,0.408724993,0.029412899,0.100863002,0.112777002,0.082395002,NA,0.0781698,NA,NA,NA,0.0284006,NA,0.043765999,0.131988004,0.0101318,NA,NA,0.074889302,NA
PG 18:0;0_20:2;0,PG,GPL,NA,38,2,0,,NA,NA,NA,0.161904007,0.219069004,0.278623015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 18:0;0_20:3;0,PG,GPL,NA,38,3,0,,NA,NA,NA,0.281453013,0.239436999,0.209849998,0.777316988,0.533217013,0.336623013,0.129737005,0.150364995,0.146047994,NA,NA,NA,NA,NA,NA,0.241758004,0.0203577,NA,0.107226998,0.168547004,0.062983699
PG 18:0;0_20:4;0,PG,GPL,NA,38,4,0,,0.029363001,0.057122301,0.097924501,0.0185959,NA,NA,4.610249996,5.807980061,4.225679874,0.986322999,0.877605021,2.055569887,1.698740005,1.468729973,1.044610023,NA,0.253426999,0.320086986,0.456174999,0.529735982,NA,0.157372996,NA,0.00522037
PG 18:1;0_18:1;0,PG,GPL,NA,36,2,0,,NA,NA,NA,47.61539841,50.04140091,70.45069885,2.709130049,3.38993001,1.764539957,0.398285002,0.544520974,0.737526,NA,NA,NA,0.265197009,1.305539966,0.937693,1.782140017,4.780759811,1.402009964,28.65229988,11.37380028,24.48789978
PG 18:1;0_18:2;0,PG,GPL,NA,36,3,0,,2.560930014,3.015290022,1.778650045,15.41409969,14.81970024,18.30109978,1.042670012,1.078680038,1.081779957,0.202612996,0.200062007,0.34631899,NA,NA,NA,0.565316021,1.088439941,1.01722002,1.514109969,2.420180082,1.255220056,4.682400227,2.709000111,3.648960114
PG 18:1;0_18:3;0,PG,GPL,NA,36,4,0,,NA,NA,NA,NA,0.529555976,0.723869026,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140688002,0.278411001,0.215620995,0.384276986,0.420735002,0.212548003,0.208618,0.323074013,0.215242997
PG 18:1;0_19:1;0,PG,GPL,NA,37,2,0,,NA,NA,NA,1.499029994,1.545220017,2.081389904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 18:1;0_19:2;0,PG,GPL,NA,37,3,0,,NA,NA,NA,0.466959,0.569786012,0.671697974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 18:1;0_19:3;0,PG,GPL,NA,37,4,0,,NA,NA,NA,NA,0.135385007,0.163661003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 18:1;0_20:1;0,PG,GPL,NA,38,2,0,,NA,NA,NA,2.860919952,3.20126009,4.220330238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163046002,0.423413992,0.136681005,3.37293005,1.156020045,2.127429962
PG 18:1;0_20:2;0,PG,GPL,NA,38,3,0,,1.66576004,2.095459938,NA,11.31840038,10.99090004,14.10229969,0.305804998,0.551609993,0.347579002,0.061467201,0.054210901,0.130215004,NA,NA,NA,NA,0.103776,0.092958003,0.071899801,0.356918991,0.141173005,1.905740023,0.455787987,1.262079954
PG 18:1;0_20:3;0,PG,GPL,NA,38,4,0,,3.321219921,3.695240021,2.456419945,15.4197998,14.14089966,16.20540047,0.598973989,0.762254,0.573144019,0.125395998,0.142821997,0.162423,NA,NA,NA,0.334080011,0.609808981,0.464565009,0.541842997,0.806699991,0.646108985,1.972239971,1.318009973,1.816130042
PG 18:1;0_20:4;0,PG,GPL,NA,38,5,0,,4.239550114,4.750589848,6.695610046,11.3192997,10.34749985,12.10830021,NA,1.283499956,0.92474997,0.181039006,0.237268999,0.494520992,0.456856012,0.398732007,0.300816,0.38261801,0.788985014,1.144029975,1.437980056,1.638620019,0.972285986,2.294610023,1.359599948,2.022190094
PG 18:1;0_20:5;0,PG,GPL,NA,38,6,0,,NA,NA,NA,1.245059967,1.109490037,1.106400013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553126991,0.453292012,NA,NA,NA,NA
PG 18:2;0_18:2;0,PG,GPL,NA,36,4,0,,0.548207998,0.666153014,0.126489997,1.789019942,1.407520056,1.448930025,0.160143003,0.107449003,0.147644997,NA,NA,NA,NA,NA,NA,0.288316011,0.479573995,0.44886899,0.427520007,0.559951007,0.417874992,0.626591027,0.485487014,0.376976997
PG 18:2;0_18:3;0,PG,GPL,NA,36,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137936994,0.231880993,0.277258992,NA,NA,NA,NA,NA,NA
PG 18:2;0_19:1;0,PG,GPL,NA,37,3,0,,NA,NA,NA,0.266335994,0.27649501,0.304365009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PG 18:2;0_20:1;0,PG,GPL,NA,38,3,0,,NA,NA,NA,0.401964992,0.520331025,0.557385981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058132101,0.052461699,0.043419398,0.084899597,NA,0.192935005,0.137384996,0.169951007
PG 18:2;0_20:2;0,PG,GPL,NA,38,4,0,,1.137109995,0.385120988,0.197823003,2.266289949,2.293410063,2.770200014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116475999,0.218882993,NA,0.334830999,0.109994002,0.184873
PG 18:2;0_20:3;0,PG,GPL,NA,38,5,0,,1.380959988,1.241709948,0.788613975,3.390579939,2.900039911,3.45968008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165659994,0.383908004,0.196176007,0.292147011,0.547429025,0.216388002,0.312503994,0.178913996,0.099540003
PG 18:2;0_20:4;0,PG,GPL,NA,38,6,0,,3.138469934,3.59243989,2.0963099,2.973769903,2.698210001,2.981630087,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436246008,0.839570999,0.920638978,0.619754016,0.837594986,0.922719002,1.165799975,0.932282984,0.962972999
PI 14:0;0_18:0;0,PI,GPL,NA,32,0,0,,NA,NA,NA,NA,NA,NA,0.34039101,0.522379994,0.510779977,0.172493994,0.269930005,0.282501996,0.319662988,0.0946863,0.288336009,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:0;0_18:1;0,PI,GPL,NA,32,1,0,,NA,NA,NA,0.0193145,0.047112498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_16:1;0,PI,GPL,NA,32,1,0,,NA,NA,NA,0.201184005,0.194725007,0.402521014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_18:1;0,PI,GPL,NA,34,1,0,,NA,NA,NA,NA,4.102069855,4.098790169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_18:2;0,PI,GPL,NA,34,2,0,,0.469202012,NA,0.188780993,0.976240993,1.031219959,1.175320029,NA,0.222268999,0.191311002,NA,NA,NA,NA,NA,NA,0.075115703,NA,0.090452597,0.069594704,0.105544001,0.055401299,0.307689995,0.101834998,0.223970994
PI 16:0;0_20:1;0,PI,GPL,NA,36,1,0,,NA,NA,NA,NA,NA,NA,NA,0.141590998,0.0551266,NA,NA,NA,NA,NA,NA,NA,0.0624706,0.072359398,0.0474707,0.114743002,0.0429268,0.354883999,0.061314099,0.149951994
PI 16:0;0_20:2;0,PI,GPL,NA,36,2,0,,0.499642998,0.605839014,0.268413007,0.664653003,0.556361973,0.480275989,0.199410006,0.131096005,0.111550003,NA,0.0248545,0.0485874,NA,NA,NA,0.014877,0.0424967,NA,NA,NA,NA,0.319193989,0.0875303,0.160421997
PI 16:0;0_20:3;0,PI,GPL,NA,36,3,0,,20.65360069,16.62719917,7.738319874,1.342910051,1.27196002,1.420940042,0.747711003,0.629206002,0.652806997,0.518472016,0.497164994,0.771378994,0.411543995,NA,0.179772004,0.363186002,0.424914986,0.501103997,0.340938985,0.667877972,0.340476006,1.948469996,0.659547985,1.127709985
PI 16:0;0_20:4;0,PI,GPL,NA,36,4,0,,90.70760345,116.0770035,33.08269882,NA,5.919129848,6.083489895,6.934639931,6.626699924,8.431139946,NA,NA,6.20923996,NA,NA,8.038310051,NA,NA,NA,NA,NA,NA,9.958259583,NA,6.26680994
PI 16:0;0_20:5;0,PI,GPL,NA,36,5,0,,2.218909979,2.443190098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408775985,0.481878012,0.775672972,0.902851999,0.921989977,0.651426971,NA,NA,NA
PI 16:0;0_22:3;0,PI,GPL,NA,38,3,0,,1.510489941,2.318650007,0.442290992,NA,NA,NA,0.093951702,NA,0.038331501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_22:4;0,PI,GPL,NA,38,4,0,,5.936339855,7.147890091,2.651839972,0.810328007,0.845497012,0.902647972,0.410474986,0.381606013,0.501334012,0.266790003,NA,0.379803985,0.592622995,0.422468007,0.646925986,0.219570994,0.287633985,0.430761009,0.314148009,0.573319018,0.341706991,NA,0.320549995,0.452693999
PI 16:0;0_22:5;0,PI,GPL,NA,38,5,0,,9.042409897,12.68859959,2.196749926,1.905069947,1.637529969,1.920799971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502182007,0.607850015,0.608639002,0.833530009,0.443515003,1.633579969,0.699523985,0.707556009
PI 16:0;0_22:6;0,PI,GPL,NA,38,6,0,,4.262979984,NA,1.657989979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_18:0;0,PI,GPL,NA,34,1,0,,NA,NA,NA,0.447232008,0.681078017,0.884024024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088096999,NA,0.087198399,0.316774994,0.117008001,0.280764014
PI 16:1;0_20:1;0,PI,GPL,NA,36,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0345909,NA,0.048566598
PI 16:1;0_20:2;0,PI,GPL,NA,36,3,0,,NA,NA,NA,NA,NA,NA,0.078813598,NA,0.068977602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_20:3;0,PI,GPL,NA,36,4,0,,1.293480039,1.671689987,0.759576976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_20:4;0,PI,GPL,NA,36,5,0,,2.777669907,2.473550081,1.088590026,NA,NA,NA,NA,0.425574988,0.443197012,NA,NA,NA,0.363379002,0.284220994,0.335763007,0.091944098,0.252756,0.193792999,0.155827001,0.276477009,0.079156898,1.725510001,0.892489016,1.135750055
