Rej	ID	LipidMolec	LipidMolecGroup	ClassKey	SubClassKey	FAKey	FAGroupKey	CalcMass	BaseRt	MolFormula	MainIon	IonCnt	IsoCnt	PDBCnt	TotalSmpIDRate(%)	TotalGrade	OrgMeanArea[s1]	OrgMeanHeight[s1]	OrgMaxArea[s1]	OrgMaxHeight[s1]	OrgMedArea[s1]	OrgMedHeight[s1]	OrgAreaStd[s1]	OrgHeightStd[s1]	OrgAreaRsd(%)[s1]	OrgHeightRsd(%)[s1]	MeanArea[s1]	MeanHeight[s1]	MaxArea[s1]	MaxHeight[s1]	MedArea[s1]	MedHeight[s1]	MedSumArea[s1]	AreaStd[s1]	HeightStd[s1]	AreaRsd(%)[s1]	HeightRsd(%)[s1]	MeanConc[s1]	MaxConc[s1]	MedConc[s1]
false	2993	ST(d37:4)	ST(d37:4)	ST	Sulfoglycosphingolipids (sulfatides)	(d37:4)	(d37:4)	815.5217	9.2987	C43 H77 N1 O11 S1	M-H	1	1	0	100.00	C	7.7892E3	9.2479E4	2.2968E4	1.9191E5	8.0745E3	9.7485E4	5.6987E3	4.8841E4	73.1617	52.8133	7.7892E3	9.2479E4	2.2968E4	1.9191E5	8.0745E3	9.7485E4	9.7485E4	5.6987E3	4.8841E4	73.16	52.81	NaN	NaN	NaN
false	2995	MGDG(34:4)	MGDG(34:4)	MGDG	Monogalactosyldiacylglycerol	(34:4)	(34:4)	750.5282	8.8102	C43 H74 O10	M-H	1	1	0	100.00	C	2.8326E5	1.9743E6	7.5671E5	5.4729E6	1.2835E5	8.2551E5	2.5602E5	1.8102E6	90.3827	91.6881	2.8326E5	1.9743E6	7.5671E5	5.4729E6	1.2835E5	8.2551E5	8.2551E5	2.5602E5	1.8102E6	90.38	91.69	NaN	NaN	NaN
false	2996	MGDG(34:4)	MGDG(34:4)	MGDG	Monogalactosyldiacylglycerol	(34:4)	(34:4)	750.5282	9.0364	C43 H74 O10	M-H	1	1	0	100.00	C	1.3365E5	1.2161E6	3.7376E5	3.0162E6	7.9059E4	7.7420E5	1.2482E5	1.1243E6	93.3951	92.4545	1.3365E5	1.2161E6	3.7376E5	3.0162E6	7.9059E4	7.7420E5	7.7420E5	1.2482E5	1.1243E6	93.40	92.45	NaN	NaN	NaN
false	2997	MGDG(34:4)	MGDG(34:4)	MGDG	Monogalactosyldiacylglycerol	(34:4)	(34:4)	750.5282	9.3553	C43 H74 O10	M-H	1	1	0	100.00	C	5.6826E4	5.1304E5	1.6668E5	1.1412E6	2.5164E4	2.4310E5	5.2686E4	4.3253E5	92.7139	84.3080	5.6826E4	5.1304E5	1.6668E5	1.1412E6	2.5164E4	2.4310E5	2.4310E5	5.2686E4	4.3253E5	92.71	84.31	NaN	NaN	NaN
false	2998	MGDG(34:4)	MGDG(34:4)	MGDG	Monogalactosyldiacylglycerol	(34:4)	(34:4)	750.5282	10.8547	C43 H74 O10	M-H	1	1	0	100.00	C	1.3549E4	1.3763E5	3.0949E4	2.7584E5	1.2859E4	1.3765E5	8.1362E3	7.2976E4	60.0501	53.0234	1.3549E4	1.3763E5	3.0949E4	2.7584E5	1.2859E4	1.3765E5	1.3765E5	8.1362E3	7.2976E4	60.05	53.02	NaN	NaN	NaN
false	2999	PC(18:1_22:2)	PC(40:3)	PC	diacyl	(18:1_22:2)	(40:3)	839.6404	14.1460	C48 H90 N1 O8 P1	M+HCOO	1	3	20	100.00	C	6.0476E4	2.1358E5	1.5312E5	5.0234E5	3.4082E4	1.2443E5	5.9089E4	1.9247E5	97.7055	90.1154	6.0476E4	2.1358E5	1.5312E5	5.0234E5	3.4082E4	1.2443E5	1.2443E5	5.9089E4	1.9247E5	97.71	90.12	NaN	NaN	NaN
false	3	LPE(18:1)+D7:(s)	LPE(18:1)+D7:(s)	LPE	Dlabeled FA	(18:1)+D7:(s)	(18:1)+D7:(s)	486.3451	2.2518	C23 H39 D7 N1 O7 P1	M-H	1	1	0	100.00	C	1.3154E5	1.2750E6	4.0905E5	4.1995E6	1.0686E5	1.0439E6	1.0490E5	1.0166E6	79.7523	79.7356	1.3154E5	1.2750E6	4.0905E5	4.1995E6	1.0686E5	1.0439E6	1.0439E6	1.0490E5	1.0166E6	79.75	79.74	NaN	NaN	NaN
false	30	LPE(18:1)	LPE(18:1)	LPE	monoacyl	(18:1)	(18:1)	479.3012	2.4789	C23 H46 N1 O7 P1	M-H	1	1	4	100.00	A	5.5683E5	4.9779E6	2.3894E6	2.1773E7	3.7414E5	3.3086E6	6.4642E5	5.9427E6	116.0904	119.3821	5.5683E5	4.9779E6	2.3894E6	2.1773E7	3.7414E5	3.3086E6	3.3086E6	6.4642E5	5.9427E6	116.09	119.38	NaN	NaN	NaN
false	300	CL(83:0CHOCHO)	CL(83:0CHOCHO)	CL	3,4-aldehyde diacyl-diacyl	(83:0CHOCHO)	(83:0CHOCHO)	1647.2281	16.2454	C92 H176 O19 P2	M-2H	1	1	0	100.00	C	1.5114E4	1.1765E5	4.0709E4	3.0876E5	1.3707E4	1.0715E5	1.5560E4	1.1123E5	102.9508	94.5435	1.5114E4	1.1765E5	4.0709E4	3.0876E5	1.3707E4	1.0715E5	1.0715E5	1.5560E4	1.1123E5	102.95	94.54	NaN	NaN	NaN
false	3000	PC(40:3)	PC(40:3)	PC	diacyl	(40:3)	(40:3)	839.6404	14.4788	C48 H90 N1 O8 P1	M+HCOO	1	3	20	100.00	C	3.9565E4	1.8760E5	1.0260E5	4.7364E5	1.6940E4	7.8419E4	3.8926E4	1.6709E5	98.3849	89.0655	3.9565E4	1.8760E5	1.0260E5	4.7364E5	1.6940E4	7.8419E4	7.8419E4	3.8926E4	1.6709E5	98.38	89.07	NaN	NaN	NaN
false	3001	PC(18:0_22:3)	PC(40:3)	PC	diacyl	(18:0_22:3)	(40:3)	839.6404	15.0140	C48 H90 N1 O8 P1	M+HCOO	1	3	1	100.00	B	4.9766E4	2.9666E5	1.4727E5	7.5879E5	2.5042E4	1.4781E5	5.1912E4	2.8906E5	104.3133	97.4388	4.9766E4	2.9666E5	1.4727E5	7.5879E5	2.5042E4	1.4781E5	1.4781E5	5.1912E4	2.8906E5	104.31	97.44	NaN	NaN	NaN
false	3002	PC(40:3)	PC(40:3)	PC	diacyl	(40:3)	(40:3)	839.6404	16.6059	C48 H90 N1 O8 P1	M-CH3	1	3	20	100.00	C	2.0582E4	1.3694E5	5.4639E4	3.2993E5	6.0755E3	5.3221E4	2.1282E4	1.2068E5	103.3995	88.1273	2.0582E4	1.3694E5	5.4639E4	3.2993E5	6.0755E3	5.3221E4	5.3221E4	2.1282E4	1.2068E5	103.40	88.13	NaN	NaN	NaN
false	3003	PC(40:3)	PC(40:3)	PC	diacyl	(40:3)	(40:3)	839.6404	17.2983	C48 H90 N1 O8 P1	M-CH3	1	3	20	100.00	C	1.0336E4	8.6208E4	2.6974E4	2.1421E5	2.7318E3	6.1220E4	1.0995E4	8.5457E4	106.3703	99.1294	1.0336E4	8.6208E4	2.6974E4	2.1421E5	2.7318E3	6.1220E4	6.1220E4	1.0995E4	8.5457E4	106.37	99.13	NaN	NaN	NaN
false	3004	LPIP2(O-18:1)	LPIP2(O-18:1)	LPIP2	monoalkyl	(O-18:1)	(O-18:1)	744.2652	1.2301	C27 H55 O17 P3	M-H	1	1	0	100.00	C	6.0975E4	6.1598E5	1.6803E5	2.0701E6	4.8745E4	4.5929E5	3.9896E4	5.1184E5	65.4298	83.0948	6.0975E4	6.1598E5	1.6803E5	2.0701E6	4.8745E4	4.5929E5	4.5929E5	3.9896E4	5.1184E5	65.43	83.09	NaN	NaN	NaN
false	3005	LPIP2(O-18:1)	LPIP2(O-18:1)	LPIP2	monoalkyl	(O-18:1)	(O-18:1)	744.2652	1.4262	C27 H55 O17 P3	M-H	1	1	0	100.00	C	8.4270E4	7.5521E5	1.9961E5	2.1412E6	6.7800E4	6.0378E5	4.9401E4	4.7811E5	58.6222	63.3077	8.4270E4	7.5521E5	1.9961E5	2.1412E6	6.7800E4	6.0378E5	6.0378E5	4.9401E4	4.7811E5	58.62	63.31	NaN	NaN	NaN
false	3006	ST(d37:2)	ST(d37:2)	ST	Sulfoglycosphingolipids (sulfatides)	(d37:2)	(d37:2)	819.5530	10.6204	C43 H81 N1 O11 S1	M-H	1	1	0	100.00	C	1.5222E4	1.4658E5	2.7287E4	2.8786E5	1.4724E4	1.3780E5	7.7999E3	7.3271E4	51.2406	49.9879	1.5222E4	1.4658E5	2.7287E4	2.8786E5	1.4724E4	1.3780E5	1.3780E5	7.7999E3	7.3271E4	51.24	49.99	NaN	NaN	NaN
false	3007	ST(d37:2)	ST(d37:2)	ST	Sulfoglycosphingolipids (sulfatides)	(d37:2)	(d37:2)	819.5530	11.0785	C43 H81 N1 O11 S1	M-H	1	1	0	100.00	C	2.1624E4	1.5310E5	3.6348E4	2.5230E5	2.2482E4	1.6151E5	1.0172E4	6.7020E4	47.0423	43.7752	2.1624E4	1.5310E5	3.6348E4	2.5230E5	2.2482E4	1.6151E5	1.6151E5	1.0172E4	6.7020E4	47.04	43.78	NaN	NaN	NaN
false	3008	ST(d37:2)	ST(d37:2)	ST	Sulfoglycosphingolipids (sulfatides)	(d37:2)	(d37:2)	819.5530	11.5122	C43 H81 N1 O11 S1	M-H	1	1	0	100.00	C	9.3648E4	6.8889E5	1.6615E5	1.1562E6	1.0123E5	6.4633E5	4.9622E4	3.3681E5	52.9877	48.8914	9.3648E4	6.8889E5	1.6615E5	1.1562E6	1.0123E5	6.4633E5	6.4633E5	4.9622E4	3.3681E5	52.99	48.89	NaN	NaN	NaN
false	3009	CL(85:7CHO)	CL(85:7CHO)	CL	3-aldehyde diacyl-diacyl	(85:7CHO)	(85:7CHO)	1647.1706	13.9873	C94 H168 O18 P2	M-2H	1	1	0	100.00	C	1.3158E5	5.2076E5	3.0400E5	1.2474E6	8.1578E4	3.8922E5	9.4504E4	3.4430E5	71.8227	66.1164	1.3158E5	5.2076E5	3.0400E5	1.2474E6	8.1578E4	3.8922E5	3.8922E5	9.4504E4	3.4430E5	71.82	66.12	NaN	NaN	NaN
false	301	PE(P-19:2)	PE(P-19:2)	PE	alkenyl-acyl	(P-19:2)	(P-19:2)	489.2855	1.8217	C24 H44 N1 O7 P1	M-H	1	1	0	100.00	C	1.7228E4	1.1936E5	5.4120E4	4.3978E5	1.0527E4	7.0434E4	1.5844E4	1.1928E5	91.9660	99.9363	1.7228E4	1.1936E5	5.4120E4	4.3978E5	1.0527E4	7.0434E4	7.0434E4	1.5844E4	1.1928E5	91.97	99.94	NaN	NaN	NaN
false	3010	PG(O-41:7)	PG(O-41:7)	PG	alkyl-acyl	(O-41:7)	(O-41:7)	820.5618	10.6050	C47 H81 O9 P1	M-H	1	1	0	100.00	C	9.7661E3	8.2905E4	2.0213E4	1.5937E5	1.0988E4	8.1113E4	5.3680E3	4.2775E4	54.9658	51.5946	9.7661E3	8.2905E4	2.0213E4	1.5937E5	1.0988E4	8.1113E4	8.1113E4	5.3680E3	4.2775E4	54.97	51.59	NaN	NaN	NaN
false	3011	PG(O-41:7)	PG(O-41:7)	PG	alkyl-acyl	(O-41:7)	(O-41:7)	820.5618	10.9481	C47 H81 O9 P1	M-H	1	1	0	100.00	C	1.1860E4	9.1835E4	2.4594E4	1.7849E5	1.1941E4	1.0159E5	6.5309E3	4.5548E4	55.0686	49.5978	1.1860E4	9.1835E4	2.4594E4	1.7849E5	1.1941E4	1.0159E5	1.0159E5	6.5309E3	4.5548E4	55.07	49.60	NaN	NaN	NaN
false	3012	PG(O-41:7)	PG(O-41:7)	PG	alkyl-acyl	(O-41:7)	(O-41:7)	820.5618	11.0446	C47 H81 O9 P1	M-H	1	1	0	100.00	C	1.2391E4	9.3707E4	2.1850E4	1.6389E5	1.3912E4	1.0134E5	6.3081E3	4.4729E4	50.9091	47.7329	1.2391E4	9.3707E4	2.1850E4	1.6389E5	1.3912E4	1.0134E5	1.0134E5	6.3081E3	4.4729E4	50.91	47.73	NaN	NaN	NaN
false	3014	MGDG(39:8)	MGDG(39:8)	MGDG	Monogalactosyldiacylglycerol	(39:8)	(39:8)	812.5439	9.8237	C48 H76 O10	M-H	1	1	0	100.00	C	3.7973E4	4.2302E5	8.8208E4	1.0078E6	3.9270E4	4.0822E5	3.0433E4	3.2063E5	80.1443	75.7960	3.7973E4	4.2302E5	8.8208E4	1.0078E6	3.9270E4	4.0822E5	4.0822E5	3.0433E4	3.2063E5	80.14	75.80	NaN	NaN	NaN
false	3015	MGDG(39:8)	MGDG(39:8)	MGDG	Monogalactosyldiacylglycerol	(39:8)	(39:8)	812.5439	10.0118	C48 H76 O10	M-H	1	1	0	100.00	C	1.0125E4	1.7884E5	2.5457E4	3.7036E5	9.1665E3	1.7004E5	6.0564E3	8.8936E4	59.8133	49.7306	1.0125E4	1.7884E5	2.5457E4	3.7036E5	9.1665E3	1.7004E5	1.7004E5	6.0564E3	8.8936E4	59.81	49.73	NaN	NaN	NaN
false	3016	MGDG(39:8)	MGDG(39:8)	MGDG	Monogalactosyldiacylglycerol	(39:8)	(39:8)	812.5439	10.1475	C48 H76 O10	M-H	1	1	0	100.00	C	1.1586E5	1.1278E6	2.7302E5	2.4316E6	1.0482E5	1.1180E6	8.9495E4	8.9187E5	77.2406	79.0812	1.1586E5	1.1278E6	2.7302E5	2.4316E6	1.0482E5	1.1180E6	1.1180E6	8.9495E4	8.9187E5	77.24	79.08	NaN	NaN	NaN
false	3017	MGDG(39:8)	MGDG(39:8)	MGDG	Monogalactosyldiacylglycerol	(39:8)	(39:8)	812.5439	10.5092	C48 H76 O10	M-H	1	1	0	100.00	C	1.0054E5	9.4294E5	2.2543E5	1.8669E6	9.6350E4	9.4009E5	6.1180E4	4.9401E5	60.8482	52.3898	1.0054E5	9.4294E5	2.2543E5	1.8669E6	9.6350E4	9.4009E5	9.4009E5	6.1180E4	4.9401E5	60.85	52.39	NaN	NaN	NaN
false	3018	MGDG(39:8)	MGDG(39:8)	MGDG	Monogalactosyldiacylglycerol	(39:8)	(39:8)	812.5439	12.2114	C48 H76 O10	M-H	1	1	0	100.00	C	5.1018E4	2.9451E5	1.1807E5	6.7600E5	4.3072E4	2.2532E5	3.1440E4	1.9129E5	61.6250	64.9534	5.1018E4	2.9451E5	1.1807E5	6.7600E5	4.3072E4	2.2532E5	2.2532E5	3.1440E4	1.9129E5	61.62	64.95	NaN	NaN	NaN
false	3019	ST(d41:7)	ST(d41:7)	ST	Sulfoglycosphingolipids (sulfatides)	(d41:7)	(d41:7)	865.5374	11.7322	C47 H79 N1 O11 S1	M-H	1	1	0	100.00	C	3.3580E4	4.4614E5	5.1296E4	6.4167E5	4.0888E4	5.0071E5	1.5819E4	1.9224E5	47.1079	43.0900	3.3580E4	4.4614E5	5.1296E4	6.4167E5	4.0888E4	5.0071E5	5.0071E5	1.5819E4	1.9224E5	47.11	43.09	NaN	NaN	NaN
false	302	LPC(15:0)	LPC(15:0)	LPC	monoacyl	(15:0)	(15:0)	481.3168	1.6116	C23 H48 N1 O7 P1	M-CH3	1	1	1	100.00	C	3.9723E3	6.5987E4	8.7524E3	1.4583E5	2.8990E3	4.6161E4	3.1228E3	4.3435E4	78.6138	65.8233	3.9723E3	6.5987E4	8.7524E3	1.4583E5	2.8990E3	4.6161E4	4.6161E4	3.1228E3	4.3435E4	78.61	65.82	NaN	NaN	NaN
false	3020	CL(87:14CHOCOOH)	CL(87:14CHOCOOH)	CL	3-aldhyde,4-carboxylic diacyl-diacyl	(87:14CHOCOOH)	(87:14CHOCOOH)	1691.0665	10.8336	C96 H156 O20 P2	M-2H	1	1	0	100.00	C	3.5639E3	8.9666E4	1.6114E4	2.6410E5	3.1147E3	8.2013E4	3.5197E3	6.7782E4	98.7585	75.5945	3.5639E3	8.9666E4	1.6114E4	2.6410E5	3.1147E3	8.2013E4	8.2013E4	3.5197E3	6.7782E4	98.76	75.59	NaN	NaN	NaN
false	3021	PG(O-43:8)	PG(O-43:8)	PG	alkyl-acyl	(O-43:8)	(O-43:8)	846.5775	11.0118	C49 H83 O9 P1	M-H	1	1	0	100.00	C	4.1408E3	6.4958E4	8.2999E3	1.2672E5	3.7728E3	6.1363E4	2.6220E3	2.6693E4	63.3210	41.0933	4.1408E3	6.4958E4	8.2999E3	1.2672E5	3.7728E3	6.1363E4	6.1363E4	2.6220E3	2.6693E4	63.32	41.09	NaN	NaN	NaN
false	3022	PI(33:0)	PI(33:0)	PI	diacyl	(33:0)	(33:0)	824.5415	8.1582	C42 H81 O13 P1	M-H	1	1	10	100.00	C	4.2859E3	5.6938E4	1.1407E4	1.3603E5	3.6210E3	5.3069E4	3.1882E3	3.5424E4	74.3867	62.2152	4.2859E3	5.6938E4	1.1407E4	1.3603E5	3.6210E3	5.3069E4	5.3069E4	3.1882E3	3.5424E4	74.39	62.22	NaN	NaN	NaN
false	3023	PI(33:0)	PI(33:0)	PI	diacyl	(33:0)	(33:0)	824.5415	8.5076	C42 H81 O13 P1	M-H	1	1	10	100.00	C	9.9880E3	1.0575E5	3.3309E4	3.2024E5	8.4106E3	8.9179E4	8.0251E3	7.7398E4	80.3474	73.1925	9.9880E3	1.0575E5	3.3309E4	3.2024E5	8.4106E3	8.9179E4	8.9179E4	8.0251E3	7.7398E4	80.35	73.19	NaN	NaN	NaN
false	3024	PI(33:0)	PI(33:0)	PI	diacyl	(33:0)	(33:0)	824.5415	9.4709	C42 H81 O13 P1	M-H	1	1	10	100.00	C	7.2554E5	7.2482E6	1.7965E6	1.6766E7	6.2488E5	5.9686E6	5.4372E5	5.1252E6	74.9402	70.7099	7.2554E5	7.2482E6	1.7965E6	1.6766E7	6.2488E5	5.9686E6	5.9686E6	5.4372E5	5.1252E6	74.94	70.71	NaN	NaN	NaN
false	3025	PI(33:0)	PI(33:0)	PI	diacyl	(33:0)	(33:0)	824.5415	9.6611	C42 H81 O13 P1	M-H	1	1	10	100.00	C	2.2648E4	2.3188E5	7.3051E4	6.8822E5	2.2138E4	2.0544E5	1.6127E4	1.6680E5	71.2039	71.9309	2.2648E4	2.3188E5	7.3051E4	6.8822E5	2.2138E4	2.0544E5	2.0544E5	1.6127E4	1.6680E5	71.20	71.93	NaN	NaN	NaN
false	3026	PI(33:0)	PI(33:0)	PI	diacyl	(33:0)	(33:0)	824.5415	9.7939	C42 H81 O13 P1	M-H	1	1	10	100.00	C	8.5245E3	1.7902E5	2.2481E4	4.9971E5	7.6719E3	1.7437E5	6.1773E3	1.1814E5	72.4654	65.9961	8.5245E3	1.7902E5	2.2481E4	4.9971E5	7.6719E3	1.7437E5	1.7437E5	6.1773E3	1.1814E5	72.47	66.00	NaN	NaN	NaN
false	3027	CL(75:1CHOCOOH)	CL(75:1CHOCOOH)	CL	3-aldhyde,4-carboxylic diacyl-diacyl	(75:1CHOCOOH)	(75:1CHOCOOH)	1549.0822	10.2115	C84 H158 O20 P2	M-H	1	1	0	100.00	C	9.4091E3	1.6327E5	2.8736E4	3.6014E5	9.4302E3	1.7188E5	7.8690E3	8.7778E4	83.6315	53.7607	9.4091E3	1.6327E5	2.8736E4	3.6014E5	9.4302E3	1.7188E5	1.7188E5	7.8690E3	8.7778E4	83.63	53.76	NaN	NaN	NaN
false	3028	CL(75:1CHOCOOH)	CL(75:1CHOCOOH)	CL	3-aldhyde,4-carboxylic diacyl-diacyl	(75:1CHOCOOH)	(75:1CHOCOOH)	1549.0822	10.8787	C84 H158 O20 P2	M-H	1	1	0	100.00	C	1.3188E3	3.9748E4	5.2819E3	1.2727E5	1.4302E3	3.4548E4	1.4466E3	4.4357E4	109.6885	111.5951	1.3188E3	3.9748E4	5.2819E3	1.2727E5	1.4302E3	3.4548E4	3.4548E4	1.4466E3	4.4357E4	109.69	111.60	NaN	NaN	NaN
false	3029	ST(d37:7)	ST(d37:7)	ST	Sulfoglycosphingolipids (sulfatides)	(d37:7)	(d37:7)	809.4748	9.9197	C43 H71 N1 O11 S1	M-H	1	1	0	100.00	C	1.2961E4	1.5903E5	2.8785E4	3.1745E5	1.8996E4	2.0867E5	1.1763E4	1.2551E5	90.7607	78.9192	1.2961E4	1.5903E5	2.8785E4	3.1745E5	1.8996E4	2.0867E5	2.0867E5	1.1763E4	1.2551E5	90.76	78.92	NaN	NaN	NaN
false	303	LPC(15:0)	LPC(15:0)	LPC	monoacyl	(15:0)	(15:0)	481.3168	1.7572	C23 H48 N1 O7 P1	M+HCOO	2	1	1	100.00	A	4.6463E4	3.5666E5	1.5622E5	1.2288E6	4.3666E4	3.3452E5	4.5400E4	3.2830E5	97.7121	92.0484	4.6463E4	3.5666E5	1.5622E5	1.2288E6	4.3666E4	3.3452E5	3.3452E5	4.5400E4	3.2830E5	97.71	92.05	NaN	NaN	NaN
false	3030	PC(36:4)	PC(36:4)	PC	diacyl	(36:4)	(36:4)	781.5622	9.4526	C44 H80 N1 O8 P1	M+HCOO	1	3	26	100.00	C	3.2325E4	3.3583E5	2.3128E5	1.6208E6	2.6897E4	3.3178E5	4.3536E4	3.2463E5	134.6835	96.6658	3.2325E4	3.3583E5	2.3128E5	1.6208E6	2.6897E4	3.3178E5	3.3178E5	4.3536E4	3.2463E5	134.68	96.67	NaN	NaN	NaN
false	3034	PC(16:1_20:3)	PC(36:4)	PC	diacyl	(16:1_20:3)	(36:4)	781.5622	9.9150	C44 H80 N1 O8 P1	M+HCOO	1	3	4	100.00	A	4.2179E5	3.6951E6	1.1141E6	9.5536E6	3.9334E5	2.8364E6	3.0706E5	2.7410E6	72.7988	74.1802	4.2179E5	3.6951E6	1.1141E6	9.5536E6	3.9334E5	2.8364E6	2.8364E6	3.0706E5	2.7410E6	72.80	74.18	NaN	NaN	NaN
false	3036	PC(36:4)	PC(36:4)	PC	diacyl	(36:4)	(36:4)	781.5622	10.1240	C44 H80 N1 O8 P1	M+HCOO	1	3	26	100.00	C	2.8622E5	4.9777E6	1.9068E6	4.0237E7	1.7232E5	2.2986E6	4.1901E5	1.0235E7	146.3973	205.6171	2.8622E5	4.9777E6	1.9068E6	4.0237E7	1.7232E5	2.2986E6	2.2986E6	4.1901E5	1.0235E7	146.40	205.62	NaN	NaN	NaN
false	3037	PC(16:0_20:4)	PC(36:4)	PC	diacyl	(16:0_20:4)	(36:4)	781.5622	10.2355	C44 H80 N1 O8 P1	M+HCOO	2	3	4	100.00	A	2.7838E6	2.6682E7	5.5907E6	5.6011E7	3.5197E6	3.3187E7	1.7747E6	1.7614E7	63.7504	66.0152	2.7838E6	2.6682E7	5.5907E6	5.6011E7	3.5197E6	3.3187E7	3.3187E7	1.7747E6	1.7614E7	63.75	66.02	NaN	NaN	NaN
false	3038	PC(36:4)	PC(36:4)	PC	diacyl	(36:4)	(36:4)	781.5622	10.5103	C44 H80 N1 O8 P1	M+HCOO	1	3	26	100.00	C	3.1246E5	2.4598E6	6.3189E5	5.0293E6	3.0588E5	2.2488E6	1.7027E5	1.3719E6	54.4932	55.7718	3.1246E5	2.4598E6	6.3189E5	5.0293E6	3.0588E5	2.2488E6	2.2488E6	1.7027E5	1.3719E6	54.49	55.77	NaN	NaN	NaN
false	3039	PC(36:4)	PC(36:4)	PC	diacyl	(36:4)	(36:4)	781.5622	10.8442	C44 H80 N1 O8 P1	M+HCOO	1	3	26	100.00	C	1.6380E4	1.7381E5	5.0202E4	3.5220E5	1.6929E4	1.6315E5	1.1639E4	1.0182E5	71.0592	58.5824	1.6380E4	1.7381E5	5.0202E4	3.5220E5	1.6929E4	1.6315E5	1.6315E5	1.1639E4	1.0182E5	71.06	58.58	NaN	NaN	NaN
false	304	LPC(15:0)	LPC(15:0)	LPC	monoacyl	(15:0)	(15:0)	481.3168	3.0343	C23 H48 N1 O7 P1	M-CH3	1	1	1	100.00	C	1.9412E4	1.8140E5	6.7714E4	6.5092E5	1.5983E4	1.4126E5	1.9917E4	1.8750E5	102.6019	103.3611	1.9412E4	1.8140E5	6.7714E4	6.5092E5	1.5983E4	1.4126E5	1.4126E5	1.9917E4	1.8750E5	102.60	103.36	NaN	NaN	NaN
false	3043	PC(36:4)	PC(36:4)	PC	diacyl	(36:4)	(36:4)	781.5622	11.6619	C44 H80 N1 O8 P1	M+HCOO	1	3	26	100.00	C	5.9327E4	5.0112E5	1.9605E5	1.2544E6	3.9778E4	4.0884E5	5.5511E4	4.2736E5	93.5675	85.2798	5.9327E4	5.0112E5	1.9605E5	1.2544E6	3.9778E4	4.0884E5	4.0884E5	5.5511E4	4.2736E5	93.57	85.28	NaN	NaN	NaN
false	3045	PC(36:4)	PC(36:4)	PC	diacyl	(36:4)	(36:4)	781.5622	12.2097	C44 H80 N1 O8 P1	M+HCOO	1	3	26	100.00	C	1.1193E6	9.8258E6	2.6592E6	2.2493E7	8.2031E5	7.2756E6	8.2925E5	7.1752E6	74.0860	73.0241	1.1193E6	9.8258E6	2.6592E6	2.2493E7	8.2031E5	7.2756E6	7.2756E6	8.2925E5	7.1752E6	74.09	73.02	NaN	NaN	NaN
false	3048	PG(40:4)	PG(40:4)	PG	diacyl	(40:4)	(40:4)	826.5724	10.3484	C46 H83 O10 P1	M-H	1	1	15	100.00	C	2.4084E4	2.3410E5	5.5205E4	5.0550E5	3.0011E4	2.7391E5	1.9145E4	1.6794E5	79.4943	71.7380	2.4084E4	2.3410E5	5.5205E4	5.0550E5	3.0011E4	2.7391E5	2.7391E5	1.9145E4	1.6794E5	79.49	71.74	NaN	NaN	NaN
false	3049	PG(40:4)	PG(40:4)	PG	diacyl	(40:4)	(40:4)	826.5724	10.7444	C46 H83 O10 P1	M-H	1	1	15	100.00	C	1.4792E3	7.0067E4	8.6042E3	4.4671E5	4.2033E2	5.2035E4	2.2733E3	1.0849E5	153.6836	154.8407	1.4792E3	7.0067E4	8.6042E3	4.4671E5	4.2033E2	5.2035E4	5.2035E4	2.2733E3	1.0849E5	153.68	154.84	NaN	NaN	NaN
false	305	PE(O-18:2)	PE(O-18:2)	PE	alkyl-acyl	(O-18:2)	(O-18:2)	477.2855	1.1789	C23 H44 N1 O7 P1	M-H	1	1	0	100.00	C	8.4032E2	2.9128E4	3.2376E3	5.6364E4	4.1305E2	2.6133E4	9.9086E2	1.9670E4	117.9147	67.5292	8.4032E2	2.9128E4	3.2376E3	5.6364E4	4.1305E2	2.6133E4	2.6133E4	9.9086E2	1.9670E4	117.91	67.53	NaN	NaN	NaN
false	3050	MGDG(39:7)	MGDG(39:7)	MGDG	Monogalactosyldiacylglycerol	(39:7)	(39:7)	814.5595	9.4958	C48 H78 O10	M-H	1	1	0	100.00	C	1.2565E5	1.0465E6	3.3571E5	2.4410E6	1.4866E5	1.3362E6	1.0269E5	8.4524E5	81.7311	80.7710	1.2565E5	1.0465E6	3.3571E5	2.4410E6	1.4866E5	1.3362E6	1.3362E6	1.0269E5	8.4524E5	81.73	80.77	NaN	NaN	NaN
false	3051	MGDG(39:7)	MGDG(39:7)	MGDG	Monogalactosyldiacylglycerol	(39:7)	(39:7)	814.5595	9.8130	C48 H78 O10	M-H	1	1	0	100.00	C	8.8326E3	1.1126E5	2.2671E4	2.9544E5	7.9645E3	1.1167E5	6.1906E3	6.9663E4	70.0884	62.6148	8.8326E3	1.1126E5	2.2671E4	2.9544E5	7.9645E3	1.1167E5	1.1167E5	6.1906E3	6.9663E4	70.09	62.61	NaN	NaN	NaN
false	3052	MGDG(39:7)	MGDG(39:7)	MGDG	Monogalactosyldiacylglycerol	(39:7)	(39:7)	814.5595	10.7857	C48 H78 O10	M-H	1	1	0	100.00	C	2.1038E4	1.1701E5	5.4537E4	2.6760E5	1.8401E4	1.0687E5	1.4014E4	7.3703E4	66.6131	62.9891	2.1038E4	1.1701E5	5.4537E4	2.6760E5	1.8401E4	1.0687E5	1.0687E5	1.4014E4	7.3703E4	66.61	62.99	NaN	NaN	NaN
