blank1,XY.1,XY.2,XY.3,XY.4,XY.5,XY.6,XY.7,XY.8,XY.9,XY.10,XY.11,XY.12,Compound,m.z,Retention.time..min.,LipidIon,Class,IonFormula,RT_LS,mz_LS,mscore,Grade,FattyAcid,MeanIntensity,Mode
0,12945.3088,28715.21227,3209.33566,42214.17159,11288.67503,49559.53474,14048.82608,47343.85603,21974.92099,41247.46774,70103.66714,69033.27995,6.82_771.5249m/z,771.5249285,6.820016667,0,0,0,0,0,0,0,0,34307.02134,pos
0,42410.32859,57224.67686,34342.09228,48422.20303,36991.82735,35276.47786,32940.37546,47576.40665,56101.59288,51136.40183,42267.52344,46304.16171,6.82_997.6145m/z,997.6144712,6.820016667,0,0,0,0,0,0,0,0,44249.50566,pos
3057.972154,7203.707289,5948.342651,6604.247676,6938.838606,6040.103095,6320.84844,6765.050499,6200.048427,6717.013702,6308.711975,6716.984782,7760.961915,6.82_439.2299m/z,439.2299484,6.820016667,0,0,0,0,0,0,0,0,6627.071588,pos
0,9976.431519,24703.04487,0,4326.245613,1209.400818,2798.24642,2900.981262,5389.338627,12337.38586,20638.84441,0,0,6.82_1176.1436m/z,1176.143612,6.820016667,0,0,0,0,0,0,0,0,7023.326617,pos
10770.43654,97497.5274,102987.4366,68462.52346,88640.40285,78907.26389,81761.19005,76045.03175,92382.89506,95463.66195,110974.6418,79460.50001,83406.16861,6.82_666.4633m/z,666.4632738,6.8244,0,0,0,0,0,0,0,0,87999.10362,pos
8156.128136,40941.72287,43171.07145,18957.70547,9014.087678,35306.61285,119643.4529,19817.11212,76008.66534,117472.8058,59034.49506,19772.77859,65127.7518,6.82_652.6346m/z,652.6346155,6.8244,0,0,0,0,0,0,0,0,52022.35516,pos
11188.33737,10873.97557,10286.7932,19107.46441,9861.490415,10485.17328,20585.23798,9355.61689,8532.394475,9363.738534,11815.60819,11239.04411,10445.99464,6.82_454.4612m/z,454.4611685,6.8244,0,0,0,0,0,0,0,0,11829.37764,pos
2920.699546,6754.285134,6614.208,7381.905217,6774.684437,6180.371408,5590.932083,5974.6145,6946.954356,6629.554162,6586.534028,8130.154806,8955.864477,6.82_502.4097m/z,502.4096712,6.8244,0,0,0,0,0,0,0,0,6876.671884,pos
4044.497936,13681.43369,17681.83398,11967.87776,15547.63966,11412.13251,8899.012817,8509.214678,16485.37226,11662.66892,17338.91958,10973.01316,12142.30373,6.82_457.2706m/z,457.2705503,6.8244,0,0,0,0,0,0,0,0,13025.11856,pos
25464.36098,108450.5162,127786.241,99476.70793,101189.9137,100232.9967,81402.53969,90309.31007,125265.4278,100679.5269,114178.0405,90386.93479,91215.37958,6.83_424.2812m/z,424.2811654,6.828783333,0,0,0,0,0,0,0,0,102547.7946,pos
1400.347195,25760.8468,29617.70853,30782.77772,32179.85125,29147.61853,28472.78822,30786.00492,35413.86463,31829.85491,39080.63187,30362.86713,36771.25503,6.83_542.3204m/z,542.3203914,6.828783333,0,0,0,0,0,0,0,0,31683.83913,pos
2028.499598,21812.88193,18270.6256,23699.06562,22821.82027,20767.95894,17348.1168,21946.15882,21813.08113,23136.67067,22338.59889,22392.74765,23528.43526,6.83_601.4804m/z,601.4803729,6.828783333,0,0,0,0,0,0,0,0,21656.3468,pos
17811.31164,22107.62202,21692.97629,27436.067,23783.34523,21697.27354,31928.13171,23052.67654,24445.46059,25204.13409,26984.57436,22052.81488,25877.6051,6.83_542.4773m/z,542.4773182,6.828783333,0,0,0,0,0,0,0,0,24688.55678,pos
0,12417.20553,17912.45406,10107.21752,10605.38447,9013.392263,9139.180126,5443.328074,13194.22554,11310.42493,12291.72042,12534.38733,12146.59776,6.83_1084.5087m/z,1084.508659,6.828783333,0,0,0,0,0,0,0,0,11342.95984,pos
30709.39713,320264.6982,294093.6786,232231.5055,176437.5183,240366.5884,706654.505,272941.5664,547748.5854,660328.3236,413412.684,229079.6604,430759.6658,6.83_519.4882m/z,519.4882065,6.833166667,0,0,0,0,0,0,0,0,377026.5816,pos
12324.22661,99106.15068,97902.17331,101816.5859,112193.168,97294.60761,100836.1085,101604.4208,113112.6331,98961.80344,144481.9619,98564.86424,109914.5303,6.83_518.3205m/z,518.3205137,6.833166667,0,0,0,0,0,0,0,0,106315.7506,pos
5118.759513,71135.69228,72747.2464,78747.61092,80968.71779,72821.15027,71108.9051,67499.58365,66285.32068,73843.90563,72538.94013,70141.03815,67272.88079,6.83_619.4902m/z,619.4902039,6.833166667,0,0,0,0,0,0,0,0,72092.58265,pos
2474.799036,18829.7774,24721.73187,26233.64674,28585.69237,23960.70591,26528.20784,26257.39093,26810.41096,30054.4417,36906.22043,25314.21351,25982.33818,6.83_544.3360m/z,544.3359749,6.833166667,0,0,0,0,0,0,0,0,26682.06482,pos
466.4494535,15547.22997,17539.46085,23228.52423,20383.21745,18145.54695,15039.39411,19690.74567,17328.17442,17328.94688,19327.3165,19817.09752,16202.34933,6.83_519.2602m/z,519.2602234,6.833166667,0,0,0,0,0,0,0,0,18298.16699,pos
4108.656558,29633.95366,24053.79057,33792.80873,33135.67306,28234.17379,27976.52704,31140.85741,28894.74252,31828.61158,32566.61505,29173.50788,29008.73575,6.83_519.4019m/z,519.4018558,6.833166667,0,0,0,0,0,0,0,0,29953.33309,pos
0,25983.9921,27899.30393,14844.1399,25734.72713,13012.56593,26156.4388,18703.93921,16115.91601,25921.95339,18609.85455,26238.28186,25947.75367,6.83_1023.6307m/z,1023.630679,6.833166667,0,0,0,0,0,0,0,0,22097.40554,pos
1256.882296,9654.257615,8735.693039,9829.245658,9836.444352,9618.152569,8915.455324,8378.506877,9294.70953,9910.272152,9193.420746,9648.398071,10607.04699,6.83_475.3758m/z,475.375801,6.833166667,0,0,0,0,0,0,0,0,9468.46691,pos
2546.368912,6384.014954,6755.145585,5921.938026,7036.300751,7086.861938,6195.966988,6850.746863,5956.448837,6393.374692,6332.416534,6169.375,6893.909262,6.83_290.2683m/z,290.2683249,6.833166667,0,0,0,0,0,0,0,0,6498.041619,pos
560.0497982,118809.8689,123820.8019,114523.956,127271.1588,121715.5052,117185.4075,124538.8858,123775.0872,120007.5654,134906.1973,120676.0143,131761.4252,6.84_599.4643m/z,599.4643003,6.837533333,0,0,0,0,0,0,0,0,123249.3228,pos
4801.900114,28454.20909,26729.63489,30619.71191,28741.99554,27088.67461,27342.98795,29714.82977,26379.28785,27163.75829,27645.61355,28195.60763,29438.72563,6.84_376.3177m/z,376.3177127,6.837533333,0,0,0,0,0,0,0,0,28126.25306,pos
516.1269372,54477.58355,91748.86219,17778.97335,50643.30087,18656.04151,10838.08088,11665.29831,77136.23473,24770.72295,55493.49007,9869.127159,25460.66012,6.84_679.4482m/z,679.4481863,6.837533333,0,0,0,0,0,0,0,0,37378.19797,pos
584.5615572,20269.80103,20233.04943,23192.78199,21211.13687,22085.22175,24115.64859,17547.14761,20603.38256,25161.04419,21880.03148,16273.01133,20826.1644,6.84_545.4179m/z,545.4178717,6.837533333,0,0,0,0,0,0,0,0,21116.5351,pos
324.4152832,35241.59596,28655.37745,24585.42695,38325.10208,20221.03305,24315.06116,24744.08279,35829.16363,20658.67269,29918.62981,23717.66133,27700.13928,6.84_816.5783m/z,816.5782679,6.837533333,0,0,0,0,0,0,0,0,27825.99552,pos
0,31370.96486,56777.59627,13376.32931,70271.91848,20030.99501,86244.64296,30648.03788,75684.41236,34365.85333,61594.56511,102612.8391,103373.6369,6.84_749.5434m/z,749.5433903,6.837533333,0,0,0,0,0,0,0,0,57195.98263,pos
27729.34282,196657.68,73025.56496,291775.4707,269189.5556,9615.04431,197743.2927,123492.0118,307516.8251,128863.0059,176086.0815,7682.279743,191802.1763,6.84_629.5337m/z,629.5336926,6.841916667,0,0,0,0,0,0,0,0,164454.0824,pos
2845.020671,30886.57939,28936.23897,30328.71703,30377.85769,33933.08649,32588.1264,29785.39803,30042.98781,29027.63442,30232.58822,30334.66038,30792.82958,6.84_535.3963m/z,535.3962813,6.841916667,0,0,0,0,0,0,0,0,30605.5587,pos
5950.30252,10181.88271,8332.900344,9986.824098,9460.840338,10070.46891,10172.53425,9609.452696,9873.643838,11303.24897,9739.269302,9174.647493,10955.93869,6.84_369.1879m/z,369.1879417,6.841916667,0,0,0,0,0,0,0,0,9905.137637,pos
2217.359488,18387.93698,15197.67656,15946.02728,19721.70346,16287.86431,18573.03794,15982.37357,20137.70881,14910.16026,18431.25749,17800.28083,16436.46065,6.84_505.3858m/z,505.3857687,6.841916667,0,0,0,0,0,0,0,0,17317.70735,pos
157.9148909,10390.93043,10901.0681,12177.29892,10731.13534,8556.245186,7667.094599,8292.309374,14491.89636,10623.70741,12140.45151,8538.766363,6706.137726,6.84_671.3468m/z,671.346759,6.841916667,0,0,0,0,0,0,0,0,10101.42011,pos
3783.981769,11143.44528,10737.77844,15135.17968,15144.94124,10325.54048,11398.79445,11054.11764,8411.189918,9953.157789,9921.700717,11884.93478,13301.38067,6.84_505.4230m/z,505.4229766,6.841916667,0,0,0,0,0,0,0,0,11534.34676,pos
236.7046257,6477.294957,4909.732513,5300.809093,5686.959931,5378.707011,4956.543043,4996.563237,5614.481817,4843.427238,4311.891266,4985.067333,5361.611368,6.84_571.4339m/z,571.4339062,6.841916667,0,0,0,0,0,0,0,0,5235.257401,pos
15627.27273,57428.82035,43072.91613,37541.22594,61895.84822,34332.83934,36192.36851,32599.89479,48735.51564,40477.36645,44946.49623,34617.85872,55145.19207,6.85_312.3254m/z,312.3254253,6.8463,0,0,0,0,0,0,0,0,43915.52853,pos
13363.38733,92190.68807,86978.46044,82619.76771,76693.67079,72298.78725,82226.15552,73730.60606,73435.70196,84215.65956,69444.48271,71016.4564,75521.94408,6.85_492.3234m/z,492.323359,6.8463,0,0,0,0,0,0,0,0,78364.36505,pos
3732.000896,31067.77475,33513.84922,32270.67204,30790.34727,32999.85963,29927.82283,30868.05689,29564.85083,29757.32768,33775.37816,31044.24844,29010.78966,6.85_533.4173m/z,533.4173009,6.8463,0,0,0,0,0,0,0,0,31215.91478,pos
2030.249481,6526.869301,4652.923035,5327.772827,5925.765536,5905.792557,5050.951614,5395.71022,4281.252297,6642.872846,5340.887863,4869.283409,5731.56208,6.85_337.1618m/z,337.1617893,6.8463,0,0,0,0,0,0,0,0,5470.970299,pos
2004.207867,23804.17997,18452.10855,21854.67666,19843.93755,8092.528503,11751.25768,13568.13876,15381.99024,8039.199635,19271.63472,18115.18147,10889.20087,6.85_716.5293m/z,716.5292944,6.8463,0,0,0,0,0,0,0,0,15755.33622,pos
11338.66737,9589.2519,10497.27504,11847.76051,16307.435,9900.877934,11279.46092,8885.018494,12685.19264,13947.23981,10218.97684,13846.94918,11687.18059,6.85_450.2693m/z,450.269316,6.8463,0,0,0,0,0,0,0,0,11724.3849,pos
10945.68282,25365.74254,22370.62361,23813.15846,23398.64909,22699.21838,25752.24996,21419.36544,22946.01828,27719.35614,23255.75529,23291.01699,25543.67247,6.85_401.2144m/z,401.2143645,6.8463,0,0,0,0,0,0,0,0,23964.56889,pos
1895.179015,32234.06415,36839.83133,44575.65233,50322.46996,39394.07681,36160.90085,37295.41415,38608.89645,41676.23237,42297.28988,38996.15752,38739.83781,6.85_573.4494m/z,573.4493922,6.850683333,0,0,0,0,0,0,0,0,39761.7353,pos
7932.296044,19070.23862,15119.18431,18350.10489,19382.29939,18110.78425,15453.89569,18120.82981,16235.06925,18466.16726,17293.12292,20264.69269,19295.42793,6.85_443.2245m/z,443.2245219,6.850683333,0,0,0,0,0,0,0,0,17930.15142,pos
12640.14364,25707.97797,23241.95888,23679.14669,22326.89495,22405.80551,22847.09543,23101.89142,21570.90921,23397.20598,22511.1162,23441.33746,25466.75228,6.85_425.2141m/z,425.2140933,6.850683333,0,0,0,0,0,0,0,0,23308.17433,pos
3925.72477,34739.91965,31051.06926,16619.27799,34141.36269,16998.49217,14972.5467,13147.74875,30312.78078,14663.24323,32506.49618,19815.89719,13898.02192,6.85_641.4430m/z,641.4429603,6.850683333,0,0,0,0,0,0,0,0,22738.90471,pos
104.4335194,4430.107239,5543.153948,18468.26696,4572.817083,4819.456238,1989.154321,4659.914093,2013.372864,4420.432426,2521.170609,7567.888588,2082.077513,6.85_693.4540m/z,693.4540252,6.850683333,0,0,0,0,0,0,0,0,5257.317657,pos
969.1744691,6475.253906,6055.62796,6973.752106,7326.744141,6280.119812,6149.335155,5153.820557,6479.956102,7506.036487,5388.878479,6870.471468,5187.800446,6.85_491.3699m/z,491.3698821,6.850683333,0,0,0,0,0,0,0,0,6320.649718,pos
11019.08826,77502.87542,52316.43998,134712.1552,99454.14063,55419.4507,90349.92667,159248.7961,146007.041,52091.71787,92335.33632,220110.9387,133725.6775,6.86_559.4799m/z,559.4799113,6.85505,0,0,0,0,0,0,0,0,109439.5413,pos
4134.096434,10858.69414,3904.710517,42530.03454,13428.49162,332803.8145,12286.31685,11674.6103,81846.9802,4202.857421,124327.4435,13594.38886,257238.6108,6.86_684.5610m/z,684.5610348,6.85505,0,0,0,0,0,0,0,0,75724.7461,pos
193.623223,39136.60217,45021.51511,61323.79088,72704.8612,51873.65749,48666.46574,54298.41929,55090.95916,50413.26856,57289.4309,66595.69167,68893.06239,6.86_671.4848m/z,671.4847539,6.85505,0,0,0,0,0,0,0,0,55942.31038,pos
25127.52036,32039.56901,35446.77014,30966.16634,28663.90758,32313.30186,24419.9619,28393.95151,25012.45285,27882.76449,25839.5293,26937.66197,28250.36618,6.86_886.3583m/z,886.3582934,6.85505,0,0,0,0,0,0,0,0,28847.20026,pos
1235.962131,21288.7366,23032.62367,23522.39104,25410.40041,20286.93715,22190.19955,22589.50332,22996.15542,21901.14929,24977.97443,23534.83338,22486.10431,6.86_543.4015m/z,543.4015292,6.85505,0,0,0,0,0,0,0,0,22851.41738,pos
708.8730611,23045.11098,24380.91356,24475.70188,20592.57319,21765.68092,22803.10971,22957.3796,22610.96286,23814.02808,19254.16977,20911.05083,22310.95005,6.86_475.2965m/z,475.2965431,6.85505,0,0,0,0,0,0,0,0,22410.13595,pos
781.6940613,80393.77645,97243.44923,86432.19533,84690.41613,79830.51538,59586.67878,64581.10467,81702.74026,95587.25102,98811.58391,79276.29531,72643.14831,6.86_916.5929m/z,916.5929488,6.859433333,0,0,0,0,0,0,0,0,81731.59623,pos
8135.866118,65303.41745,68477.50814,63768.95452,64872.59376,59681.05957,66728.76113,64266.81601,68116.22453,65206.97383,72754.55679,66017.85009,68279.44524,6.86_547.4343m/z,547.4343073,6.859433333,0,0,0,0,0,0,0,0,66122.84676,pos
14908.10041,35234.87801,34031.32554,35809.35539,32309.86616,34453.9025,34106.26756,34597.32247,32337.45701,33169.5269,34639.95509,33092.52843,37828.2843,6.86_381.1878m/z,381.1878474,6.859433333,0,0,0,0,0,0,0,0,34300.88911,pos
3131.565995,6945.677896,7403.466698,6666.467387,5703.371075,6857.117905,6445.177954,5756.972808,6992.828924,6369.115135,4983.79113,5444.134938,6591.358429,6.86_336.2011m/z,336.2011434,6.859433333,0,0,0,0,0,0,0,0,6346.623357,pos
2078.691675,62251.84728,41500.73167,64427.11443,42576.05385,42004.87034,49518.13982,36250.02439,59074.13637,57516.26589,49681.65104,41758.6995,39021.92704,6.86_650.4174m/z,650.4173897,6.863816667,0,0,0,0,0,0,0,0,48798.45514,pos
450.8582611,10711.88004,7445.885315,12019.21359,10452.83631,11250.67511,10961.31923,10117.926,9931.045715,13048.96989,8983.760788,7674.646215,12540.16052,6.86_466.3737m/z,466.3736542,6.863816667,0,0,0,0,0,0,0,0,10428.19323,pos
0,12734.34744,18216.47399,11588.51993,23662.75186,16030.40308,17938.56652,13409.91528,14615.33593,14543.74962,15064.6337,20685.32925,21548.49015,6.86_804.5730m/z,804.5730323,6.863816667,0,0,0,0,0,0,0,0,16669.8764,pos
1734.106578,7617.92552,7466.343567,8573.940328,8240.529393,7205.931717,7246.367385,7238.442072,6575.95063,7636.387451,8117.429274,7222.285995,8250.161058,6.86_427.1935m/z,427.1934844,6.863816667,0,0,0,0,0,0,0,0,7615.974533,pos
8168.853872,313533.4792,409463.5308,392021.2278,241198.084,521958.0269,458038.6965,477413.7578,159863.4476,491236.0072,185246.544,246472.9613,492136.4831,6.87_358.2768m/z,358.2767544,6.8682,0,0,0,0,0,0,0,0,365715.1872,pos
50241.43039,145253.8282,130443.7827,96267.81096,149599.2766,91663.605,89634.09335,91151.06757,124651.5463,86653.28552,139703.3062,105838.1872,96588.69099,6.87_647.4968m/z,647.4968014,6.8682,0,0,0,0,0,0,0,0,112287.3734,pos
186291.0684,246892.492,245102.1304,240951.6561,242898.8371,242950.6767,244597.6844,238759.6259,241504.7001,245178.8813,244308.8643,239657.2092,243199.5285,6.87_384.3465m/z,384.3465199,6.8682,0,0,0,0,0,0,0,0,243000.1905,pos
19418.87656,58962.54995,57387.11034,56098.33997,59796.90418,54949.70376,59650.6195,58610.02295,56588.42811,56352.09532,57156.50528,58356.74162,58448.92844,6.87_397.1828m/z,397.1827547,6.8682,0,0,0,0,0,0,0,0,57696.49579,pos
1008.801221,56534.05885,45813.16002,59383.14678,60488.67431,57043.09354,56946.3128,50421.5776,54401.87263,62671.38962,60452.76885,60562.37463,53739.9914,6.87_776.4642m/z,776.4641719,6.8682,0,0,0,0,0,0,0,0,56538.20175,pos
6623.797859,12737.67093,12198.38498,13770.70486,12362.40494,13034.60913,9330.405334,10108.11937,11696.65302,12775.69156,10897.86019,12755.86881,13486.56132,6.87_441.2092m/z,441.2091595,6.8682,0,0,0,0,0,0,0,0,12096.24454,pos
702.1839896,7972.134058,13167.92897,17567.58446,10235.92329,14744.02166,12332.62628,12184.5755,11207.83383,11260.70866,13633.36226,11474.16107,12442.96982,6.87_389.9727m/z,389.9727089,6.8682,0,0,0,0,0,0,0,0,12351.98582,pos
6685.743372,12733.49175,14178.16796,17767.01902,16817.93605,12684.48801,11967.06763,14807.26673,13619.50649,11743.92134,17193.13895,16092.56694,17449.85937,6.87_469.3283m/z,469.3283293,6.8682,0,0,0,0,0,0,0,0,14754.53585,pos
0,11544.03663,10137.56455,12937.23356,17205.06869,12834.11461,14403.1549,11984.37111,11622.33475,14188.60218,13774.10766,15503.20267,16936.1597,6.87_382.8651m/z,382.8651095,6.8682,0,0,0,0,0,0,0,0,13589.16258,pos
22727.40075,149041.2118,157171.1539,104143.7061,151022.2954,96788.5384,96643.48886,95767.84955,152003.1505,106139.9271,152341.571,106687.2051,97969.70592,6.87_625.5146m/z,625.5146112,6.872566667,0,0,0,0,0,0,0,0,122143.317,pos
16744.29651,65409.39771,61386.31591,60607.94848,62587.2632,61915.25054,61132.67374,59898.44392,62948.61166,61330.84305,60364.71815,59981.07123,61560.70426,6.87_353.1565m/z,353.156502,6.872566667,0,0,0,0,0,0,0,0,61593.60349,pos
23163.54834,91253.86513,98773.17008,93295.44972,95786.75562,93230.76796,97664.18112,90717.02988,94952.53707,100116.8707,95476.48086,97472.08971,97391.34086,6.88_447.3452m/z,447.3452069,6.87695,0,0,0,0,0,0,0,0,95510.87823,pos
2850.850372,7291.947449,7280.926411,8818.509269,6130.116119,6815.610391,6982.252333,7048.819687,7129.772324,7153.575211,7717.053305,6707.374265,7544.822594,6.88_355.1725m/z,355.1725214,6.87695,0,0,0,0,0,0,0,0,7218.39828,pos
113.5903893,8213.437777,8259.477812,9203.670961,8761.170319,8914.699026,8666.448585,7194.702055,7018.835064,7001.158603,7582.361481,7617.942801,8396.884377,6.88_433.3649m/z,433.3648867,6.87695,0,0,0,0,0,0,0,0,8069.232405,pos
59018.10307,116760.5523,112451.7882,114755.671,114080.4197,111449.641,113275.1183,113034.598,118368.2732,116243.1064,115696.518,117545.3666,119781.141,6.88_330.3360m/z,330.3360198,6.881333333,0,0,0,0,0,0,0,0,115286.8495,pos
2566.81873,41697.49278,42523.60802,40815.42262,43114.49151,38204.42964,36706.61688,39011.86783,41685.36509,39039.82363,46451.5603,38536.99385,40351.42945,6.88_293.2105m/z,293.2105167,6.881333333,0,0,0,0,0,0,0,0,40678.25847,pos
62455.81114,1978007.383,1931212.876,1717086.711,2040302.273,2076606.144,2234807.09,1916299.312,2283486.553,2236525.851,2341048.402,2089046.611,2409831.891,6.89_360.3230m/z,360.3230047,6.885716667,0,0,0,0,0,0,0,0,2104521.758,pos
3320.549629,87313.5971,91697.82644,90233.35269,101781.3953,95941.61958,105764.7472,97047.96634,109533.3739,113791.532,113135.7635,110897.3254,115526.4449,6.89_422.2932m/z,422.2932074,6.885716667,0,0,0,0,0,0,0,0,102722.0787,pos
4841.384834,9428.843994,9616.694133,12406.71501,9849.938816,9464.0188,9467.722721,9906.746036,8046.457078,9566.07836,10055.51867,12064.48028,13128.38035,6.89_411.1986m/z,411.1985921,6.885716667,0,0,0,0,0,0,0,0,10250.13285,pos
0,10067.61847,9685.917881,10088.4133,8830.568232,8167.717834,9479.461257,8818.256844,11751.17652,9223.923013,7988.416331,8866.220248,8449.191259,6.89_482.3510m/z,482.3510181,6.885716667,0,0,0,0,0,0,0,0,9284.740099,pos
236302.2608,11022984.9,11119586.29,9175485.401,10841511.55,10980433.58,12510010,9766160.537,12615551.4,12438072.22,12902033.12,11583468.34,13281212.06,6.89_675.6756m/z,675.6755566,6.890083333,0,0,0,0,0,0,0,0,11519709.12,pos
7286.181571,7701.469021,3473.141876,13610.10953,5274.540941,4245.190356,16925.6445,4893.991208,4442.019642,4905.993091,1578.251709,5981.113281,4845.628848,6.89_454.4612m/z,454.4611571,6.890083333,0,0,0,0,0,0,0,0,6489.757834,pos
286390.3952,1311355.624,1412381.292,1008426.737,1221528.088,1158399.892,1095389.931,1181875.24,1206875.225,1328874.657,1467400.927,1125419.265,1113517.984,6.89_946.5821m/z,946.5820522,6.894466667,0,0,0,0,0,0,0,0,1219287.072,pos
5267.370742,8892.864655,8565.053986,8537.097304,8794.984147,8113.971744,7860.281952,8938.669568,8318.861138,7302.982951,9809.829499,9411.598729,9546.239142,6.89_425.2141m/z,425.2141363,6.894466667,0,0,0,0,0,0,0,0,8674.369568,pos
3645.403436,176501.086,180752.6832,178490.9436,204895.6382,182254.0379,178294.111,185410.6472,183345.7241,184486.5424,198407.9847,191564.6253,196063.4735,6.90_483.3654m/z,483.3653692,6.89885,0,0,0,0,0,0,0,0,186705.6248,pos
8339.908005,7800.521949,5874.509166,9540.082252,9230.75271,5624.341061,7069.481903,10075.97886,7407.04953,9747.218173,9497.656708,8528.957916,7814.236499,6.90_513.2669m/z,513.2668695,6.89885,0,0,0,0,0,0,0,0,8184.232227,pos
28857.39695,25946.88951,22506.62196,29569.5601,16885.30322,27659.7414,36252.08905,8021.095025,24583.31543,16858.05673,21355.98651,51076.08482,32077.63404,6.90_838.6350m/z,838.6350416,6.903233333,0,0,0,0,0,0,0,0,26066.03148,pos
77806.24413,317196.7081,321314.481,335320.3746,352575.1335,337621.6834,329307.4403,332819.9126,329089.4861,350869.2774,347663.1482,348795.1721,355273.3585,6.91_435.3439m/z,435.3438986,6.9076,0,0,0,0,0,0,0,0,338153.848,pos
