peak,cell,es,se,pv
698.8,other,-0.142467838064883,0.535465299669191,0.790190209514443
366.9,both,-0.142465590864236,0.535465269952807,0.790193430200024
150.4,ki67,0.142400866178956,0.535464414251237,0.790286195318148
773,ki67,-0.142384896163204,0.535464203177054,0.790309084489471
747.2,ki67,-0.142347290830888,0.535463706244119,0.790362983497726
175.2,both,0.142251756844421,0.535462444405419,0.790499915728913
291.6,both,-0.142242697738833,0.535462324794125,0.790512900850399
723.5,both,0.142236075773658,0.535462237366254,0.790522392671044
752.4,other,-0.142138824306556,0.535460953850737,0.790661795506866
249.5,both,0.14213044543516,0.53546084330813,0.790673806363991
107.3,gfap,0.142084940107255,0.535460243068887,0.790739037864498
457.9,both,0.142035319622981,0.535459588766862,0.79081017032734
164.9,ki67,0.141964404809647,0.53545865407042,0.79091183233093
193.6,ki67,0.141961736757017,0.535458618913091,0.790915657275603
85.7,other,0.141930512375075,0.535458207513678,0.790960421265652
90.6,other,-0.141909057626957,0.53545792488715,0.790991179744049
216.5,gfap,-0.141885317231716,0.535457612201082,0.79102521546363
567.8,other,-0.141875040889524,0.535457476866973,0.791039948414381
692.2,other,0.141795002287844,0.535456423134327,0.791154700817212
522.4,ki67,-0.141727407284931,0.535455533686991,0.791251616721036
582.2,ki67,-0.141712693142556,0.53545534012729,0.791272713955821
183.5,ki67,0.141702118555793,0.535455201034449,0.791287875976912
450.1,ki67,-0.141699215493094,0.53545516285082,0.791292038453121
547.9,other,-0.141605660332417,0.535453932748565,0.791426183596637
506.5,gfap,-0.141590705554947,0.535453736191968,0.791447627334774
253,ki67,-0.141547453213709,0.535453167825655,0.79150964812727
601.1,gfap,0.141470089006849,0.53545215163691,0.791620586701671
584.9,both,-0.141440483193245,0.535451762907235,0.791663042072231
266.9,ki67,-0.14138135395353,0.535450986772315,0.791747836794003
437.7,ki67,-0.141319388709305,0.535450173758829,0.79183670154852
167.1,ki67,-0.141304670179883,0.535449980696922,0.791857809943118
151.6,gfap,0.141279925757686,0.535449656171253,0.791893297241606
352.5,ki67,0.141272988704786,0.535449565201248,0.791903246128935
791.7,gfap,0.141218433015373,0.535448849932812,0.791981489416782
310.6,other,0.141128411018771,0.535447670274873,0.792110603435435
774.6,other,-0.141094009360475,0.53544721966981,0.792159945733694
387.3,both,-0.141040510195817,0.53544651913637,0.792236681486564
305.1,other,-0.140929144215311,0.535445061727405,0.792396425089894
182.9,ki67,-0.140880643276385,0.535444427370625,0.792465998073799
367.6,gfap,-0.140760318817257,0.535442854554329,0.792638607709901
520.2,both,0.140670053356614,0.535441675532227,0.792768104333603
213,both,-0.140665329282053,0.535441613848447,0.79277488176583
117.6,ki67,-0.140651511470788,0.535441433436635,0.792794705705142
369.3,ki67,-0.140455148584534,0.535438871539816,0.793076437428456
828.6,ki67,-0.140446545702198,0.535438759381748,0.793088781127375
108.7,both,-0.140404175272346,0.535438207087069,0.793149576485197
136.6,gfap,-0.140384803844991,0.535437954637605,0.793177372126212
466.4,gfap,0.140371316923391,0.535437778895829,0.793196724395903
730.2,other,0.14033745820382,0.535437337772815,0.79324530863127
507.5,gfap,0.140319148217234,0.53543709926821,0.793271582209332
63.9,ki67,0.140234210729691,0.535435993284067,0.79339346522057
263.3,other,0.140177439346304,0.535435254427232,0.793474933864621
845.6,ki67,0.140123417076338,0.535434551625855,0.793552459853979
603.1,other,0.140117097209163,0.53543446942534,0.793561529488306
446.1,ki67,-0.140114330040851,0.535434433434819,0.793565500658566
108.6,ki67,-0.140038879401077,0.535433452376877,0.793673782433758
209.7,ki67,-0.140017494308829,0.535433174409884,0.793704473737535
69.5,both,-0.13996699730567,0.53543251820932,0.793776947122852
109.6,both,0.139942561206171,0.535432200750771,0.793812018589694
755.5,other,0.139907090152246,0.535431740031274,0.793862928626748
976.1,other,-0.139871898681883,0.535431283058201,0.79391343838765
312.5,gfap,0.139856310353998,0.535431080675137,0.793935812385708
280,other,-0.139842820551356,0.535430905555345,0.793955174518262
660.6,gfap,-0.139809770732318,0.535430476585563,0.79400261207652
134.9,gfap,-0.139809418523268,0.535430472014613,0.794003117619175
284,gfap,-0.139772288300596,0.535429990205017,0.794056412978504
54.6,other,0.139768268961912,0.535429938056882,0.794062182256092
475.9,gfap,0.139744402222442,0.535429628433253,0.79409644035881
142.6,gfap,0.139742104493791,0.53542959862756,0.794099738521905
629.5,gfap,-0.139726351246572,0.535429394292628,0.794122350870165
631.1,ki67,0.139587493519152,0.535427594165965,0.794321677063377
72.3,both,-0.139582547380537,0.535427530078012,0.79432877738511
357.9,gfap,0.13958148124856,0.535427516264257,0.794330307850252
406.2,both,0.139449571586142,0.535425807936564,0.794519675236538
150.6,both,0.139444375909039,0.535425740681654,0.794527134351942
121.8,both,0.13944349066818,0.535425729222993,0.794528405240179
691.9,both,0.139435459752726,0.535425625273202,0.794539934781818
68.2,other,-0.13927590808466,0.535423561320483,0.79476900498914
570.7,ki67,-0.139245511123785,0.53542316837394,0.794812648571435
808.6,other,-0.139190604562723,0.535422458804396,0.794891484607153
707.8,ki67,-0.139189458761647,0.535422443999928,0.794893129798935
750.4,other,-0.139045958439156,0.535420590845994,0.795099182185946
52.1,other,-0.13899625465987,0.535419949418801,0.795170555769867
828.2,both,0.138878508364927,0.535418430815111,0.795339644841442
404.1,ki67,0.138871944421566,0.535418346196022,0.795349071289988
620,gfap,0.138854554247502,0.535418122029828,0.79537404540413
166.4,other,-0.138804701926151,0.535417479568836,0.795445639902725
670,ki67,-0.138797012907764,0.535417380498744,0.795456682521977
394.5,both,-0.138728269716531,0.535416495011794,0.795555410466135
207.3,both,0.138703636000288,0.535416177809186,0.795590789957315
841.5,ki67,0.138638420916357,0.535415338320845,0.795684455643878
220.5,other,0.138585510742429,0.535414657517936,0.795760450792071
243.6,ki67,-0.138571040761785,0.535414471375691,0.795781234485726
263.1,gfap,0.138498693433963,0.535413540988157,0.795885151752874
693.6,gfap,0.138473893599448,0.535413222173428,0.795920774358576
903.6,other,0.138473101502615,0.53541321199155,0.795921912138467
273.2,both,-0.138450899707196,0.535412926625861,0.795953803336669
572,other,0.138397840912362,0.53541224483153,0.796030019865298
113.9,both,-0.138372748374343,0.535411922488422,0.796066064926066
770.5,gfap,0.138362294354684,0.535411788211458,0.796081082118737
586.5,both,0.138336909022208,0.535411462190893,0.796117548494259
108.5,ki67,-0.138242573829076,0.535410251178583,0.796253066767439
623.9,gfap,0.138117373436062,0.535408645210941,0.796432935695936
421.7,other,-0.13810027402063,0.535408425986272,0.796457502506783
849.6,ki67,-0.138053752712421,0.535407829692371,0.796524341063359
375.6,both,0.138028503769154,0.535407506144055,0.796560617694593
495.2,ki67,-0.138003784666357,0.535407189442431,0.796596133562629
272,gfap,0.13799114758814,0.535407027557779,0.796614290428203
57.7,ki67,0.137983223483876,0.535406926055233,0.796625675790334
77.2,gfap,0.137970045458101,0.535406757266285,0.796644610103122
271.1,gfap,-0.137820300914423,0.535404840412334,0.796859774150649
78.2,other,-0.137789201531588,0.535404442574709,0.7969044622731
480.6,ki67,-0.137753255404875,0.535403982846798,0.796956115856682
208.1,other,0.137731469597568,0.535403704278478,0.796987421953007
890.4,ki67,-0.137703803469401,0.535403350583624,0.797027178582225
140.2,ki67,0.137698113832936,0.535403277853815,0.797035354747772
783.8,ki67,0.137663238799673,0.535402832116698,0.797085471698158
116.4,gfap,-0.137595779640999,0.535401970241882,0.797182416193276
838.3,both,-0.137581377031072,0.535401786285137,0.797203114423315
876.2,ki67,0.137574803767566,0.535401702334778,0.797212561024007
311.3,gfap,0.137541608441573,0.535401278442125,0.797260267375344
610.5,ki67,-0.137512701320168,0.53540090939139,0.797301811682912
560.5,both,-0.137497527111288,0.535400715696614,0.797323619791359
223.5,both,0.137477373948188,0.535400458479738,0.797352583847189
132.5,both,-0.137466080708748,0.535400314359401,0.797368814591829
695.8,gfap,0.137437963694623,0.535399955591252,0.79740922505332
205.2,both,-0.137424342875972,0.535399781818306,0.797428801452004
270.1,both,0.137422314620232,0.535399755943505,0.797431716556793
868.5,ki67,0.137388040767583,0.535399318763736,0.797480977045065
183.5,both,-0.137281843162492,0.535397964851449,0.797633616658913
64.4,gfap,0.137195287699845,0.535396862128516,0.797758030869334
606.5,other,0.137156724921692,0.535396371059119,0.797813462636139
498.2,gfap,-0.137152274741662,0.535396314398115,0.797819859588392
152.9,both,0.137057649175709,0.535395110031253,0.797955883672771
906.6,ki67,-0.136999648646415,0.535394372226829,0.798039262817776
175.4,other,0.136902212226035,0.535393133472938,0.798179339318462
182.8,gfap,-0.136851051548716,0.535392483395511,0.798252891898214
108.4,both,-0.136793271689765,0.535391749502121,0.798335963205034
374.2,ki67,0.136729472789418,0.535390939516478,0.798427691262137
397,ki67,-0.136705429232064,0.535390634359148,0.798462261164454
368.7,gfap,0.136650899158559,0.535389942469625,0.798540666358686
201,both,-0.136644192178124,0.535389857388989,0.798550310044574
78.2,gfap,-0.136638156627509,0.535389780829258,0.798558988339885
282.2,other,-0.136617200836496,0.535389515035485,0.798589120119908
167.5,gfap,-0.136596945450123,0.535389258163948,0.798618245134298
247.5,gfap,0.136571871467951,0.535388940237295,0.798654299204865
175.6,other,0.136556253056812,0.535388742232373,0.79867675728706
215.7,both,-0.136524032481522,0.535388333822157,0.798723088618083
465.3,other,0.136467118310821,0.535387612644276,0.798804929907219
271.4,ki67,0.136461652640534,0.535387543402772,0.798812789551119
146.9,gfap,-0.136457041237058,0.535387484985645,0.798819420776004
649.3,ki67,0.136451817013915,0.535387418807713,0.79882693325927
456.2,ki67,0.136408631180688,0.535386871847193,0.798889035723858
238.5,other,-0.136402405018736,0.535386793005364,0.798897989243634
351.8,both,-0.136400165268467,0.535386764644306,0.798901210119476
634.8,other,0.136384962505405,0.535386572150086,0.798923072577003
749.4,other,-0.136337930237028,0.535385976772728,0.798990708861895
129.3,both,-0.136260097812875,0.535384991948549,0.799102642122127
371.3,gfap,-0.136255281393411,0.53538493102416,0.799109568922586
733.5,other,-0.136232025876207,0.535384636888091,0.799143014422911
121,both,-0.136222319147911,0.535384514132076,0.799156974520879
311.8,ki67,0.136214541893186,0.535384415783414,0.799168159726796
474,gfap,-0.136107304067838,0.535383060259034,0.799322393419131
298.1,both,-0.136040057568273,0.535382210782165,0.799419114592808
779.9,both,0.136017872636866,0.535381930627612,0.799451024131687
135.3,other,-0.136001424285231,0.535381722944827,0.799474682750208
69.3,both,0.135966737098413,0.535381285054039,0.799524576037172
694.4,other,-0.135923595459795,0.535380740589668,0.799586631334334
262.9,ki67,0.135920243527077,0.535380698294175,0.799591452843563
762.5,ki67,-0.135895671895125,0.535380388275164,0.799626797601031
292.4,both,-0.135750053014178,0.535378552155937,0.799836270945007
873.3,gfap,0.135722122296215,0.535378200199734,0.799876451287485
662.5,both,0.135716347507358,0.535378127440372,0.799884758811703
377.3,gfap,-0.135682976790338,0.535377707046986,0.799932765932068
834.6,ki67,0.135678902382252,0.535377655725984,0.799938627435911
388.1,gfap,0.13567480110749,0.535377604068122,0.799944527603636
847.6,ki67,-0.135655187452405,0.535377357044629,0.799972744342497
356.5,ki67,0.135641180578299,0.535377180657332,0.799992895197119
143.2,gfap,-0.135595757305114,0.535376608771072,0.800058244004839
213.8,ki67,0.135578607521112,0.535376392902206,0.800082917192568
630.5,ki67,-0.135575505527595,0.535376353859501,0.800087380017782
184.3,ki67,0.13554021576892,0.535375909753734,0.80013815177552
346.4,ki67,0.135502229121632,0.535375431837627,0.80019280466113
192.2,other,0.135479617263066,0.535375147417607,0.800225337766665
216.6,both,-0.13547870533594,0.535375135948055,0.800226649822034
557.5,both,0.135412914647039,0.53537430868397,0.800321309343923
183.8,gfap,-0.135231719034416,0.535372032368119,0.800582030682847
735.7,ki67,-0.135201207092859,0.535371649353002,0.80062593665606
779.5,both,-0.135175116725459,0.535371321910052,0.800663480661397
229.1,other,-0.135160630795074,0.535371140133915,0.800684326125271
519.3,other,-0.135109671824124,0.535370500831554,0.800757658119961
694.5,ki67,-0.135058972627297,0.535369865026653,0.800830618292546
119.9,both,-0.135014478123771,0.535369307229118,0.800894651064206
364.2,both,-0.134896153595405,0.535367824765876,0.801064941320585
222.1,gfap,-0.134827849889652,0.535366969592894,0.801163247573695
660.3,other,-0.134815095337401,0.535366809951761,0.801181604991146
616.8,gfap,-0.134791653706444,0.535366516586094,0.801215344474475
200.6,gfap,-0.134737355050503,0.535365837248433,0.801293498037038
347.7,other,0.134721931281951,0.535365644329386,0.801315698312162
89.5,other,0.134706117793442,0.535365446558617,0.801338459724061
55,gfap,-0.1347053094772,0.535365436450063,0.801339623192911
653.5,both,0.134693419093371,0.535365287759579,0.801356737952933
320.3,other,-0.134678124853012,0.535365096522755,0.801378752311197
335.9,other,-0.13456434547721,0.535363674522532,0.801542530760403
872.8,other,-0.134522352939119,0.535363150007794,0.801602978982873
837.7,ki67,-0.134520705680721,0.535363129435767,0.801605350237753
70.1,ki67,0.134506552215775,0.535362952688503,0.801625724464078
777.6,both,0.134495313540998,0.535362812354095,0.80164190289585
809.6,gfap,-0.134476501735263,0.53536257748213,0.801668983310638
365.4,gfap,-0.134345008952835,0.535360936663358,0.801858280552559
207.5,other,0.134306017457507,0.53536045041971,0.801914415348978
232.5,both,0.134270785136631,0.535360011175876,0.801965139194247
958.6,gfap,-0.13419879448061,0.535359114020472,0.802068786864927
939.6,gfap,-0.134142012953698,0.535358406741245,0.802150540201614
127.6,ki67,0.13413642985621,0.535358337213456,0.802158578810443
68.8,gfap,-0.134064361903269,0.535357439991147,0.802262345249381
436.4,ki67,0.134024329567817,0.535356941809402,0.802319987204572
218.8,ki67,-0.134005008579812,0.535356701422748,0.802347807645847
101.8,both,0.133899322704603,0.53535538711823,0.802499990657117
926.7,other,-0.133871547247823,0.53535504187551,0.802539987522292
603.9,other,0.133837449213513,0.535354618142193,0.802589089759444
451.9,other,0.133823442925139,0.53535444411844,0.802609259512923
56.2,other,0.133805267987684,0.535354218327592,0.802635432554237
235.3,other,0.13372825167041,0.535353261877886,0.802746343669236
497.5,gfap,0.133693345628009,0.535352828567758,0.802796613327434
592.6,gfap,-0.133667779124397,0.535352511266602,0.802833433318595
232.4,gfap,-0.133653204670619,0.53535233041282,0.802854423166257
795.6,gfap,-0.133612279156402,0.53535182267495,0.802913364177756
296.1,gfap,0.133576302828221,0.53535137646664,0.802965178425556
656.3,other,0.133570605676562,0.535351305816819,0.802973383735223
614.6,gfap,-0.133523096459146,0.535350716776632,0.803041809749252
165.7,both,0.133509562579685,0.535350549015869,0.803061302482844
705.9,gfap,-0.133457896807318,0.535349908742719,0.80313571755839
573,ki67,0.133376897366008,0.53534890544648,0.803252386537194
539,both,0.13333575520873,0.535348396073394,0.803311648301931
393.3,both,-0.133302356155225,0.535347982681388,0.803359757742832
158.1,other,0.133276700412579,0.535347665201219,0.803396713965605
724.7,other,0.133253899363012,0.535347383097933,0.803429558524401
455.6,other,0.133226470458539,0.535347043800819,0.803469069965273
918.6,ki67,-0.133112579024385,0.535345635702119,0.803633137182552
874.9,both,-0.133072784994309,0.535345143990968,0.803690465136399
78.6,ki67,0.13306605413965,0.535345060836294,0.803700161839685
815.9,other,-0.132963574082518,0.535343795289793,0.803847802462468
777.6,gfap,0.132916593802905,0.535343215445975,0.803915488542866
79.9,gfap,0.132900605023263,0.535343018154555,0.803938524504873
